ordernumber,orderlinenumber,orderdate,shippeddate,requireddate,customernumber,employeenumber,productcode,status,comments,quantityordered,priceeach,sales_amount,days_to_ship,days_required
10396,2,2005-03-23,2005-03-28,2005-04-02,124,1165,S18_3140,Shipped,Sin comentarios,33,129.76,4282.08,5.0,10
10396,3,2005-03-23,2005-03-28,2005-04-02,124,1165,S12_3891,Shipped,Sin comentarios,33,155.72,5138.76,5.0,10
10396,4,2005-03-23,2005-03-28,2005-04-02,124,1165,S18_3259,Shipped,Sin comentarios,24,91.76,2202.24,5.0,10
10396,5,2005-03-23,2005-03-28,2005-04-02,124,1165,S18_4522,Shipped,Sin comentarios,45,83.38,3752.1,5.0,10
10396,6,2005-03-23,2005-03-28,2005-04-02,124,1165,S24_2011,Shipped,Sin comentarios,49,100.77,4937.73,5.0,10
10396,7,2005-03-23,2005-03-28,2005-04-02,124,1165,S24_3151,Shipped,Sin comentarios,27,77.0,2079.0,5.0,10
10396,8,2005-03-23,2005-03-28,2005-04-02,124,1165,S24_3816,Shipped,Sin comentarios,37,77.99,2885.63,5.0,10
10397,1,2005-03-28,2005-04-01,2005-04-09,242,1370,S72_3212,Shipped,Sin comentarios,34,52.96,1800.64,4.0,12
10397,2,2005-03-28,2005-04-01,2005-04-09,242,1370,S700_3962,Shipped,Sin comentarios,36,80.44,2895.84,4.0,12
10397,3,2005-03-28,2005-04-01,2005-04-09,242,1370,S700_3505,Shipped,Sin comentarios,48,86.15,4135.2,4.0,12
10397,4,2005-03-28,2005-04-01,2005-04-09,242,1370,S700_2610,Shipped,Sin comentarios,22,62.88,1383.36,4.0,12
10397,5,2005-03-28,2005-04-01,2005-04-09,242,1370,S700_1938,Shipped,Sin comentarios,32,69.29,2217.28,4.0,12
10398,1,2005-03-30,2005-03-31,2005-04-09,353,1337,S72_1253,Shipped,Sin comentarios,34,41.22,1401.48,1.0,10
10398,2,2005-03-30,2005-03-31,2005-04-09,353,1337,S24_3949,Shipped,Sin comentarios,41,56.64,2322.24,1.0,10
10398,3,2005-03-30,2005-03-31,2005-04-09,353,1337,S24_2841,Shipped,Sin comentarios,28,60.29,1688.12,1.0,10
10398,4,2005-03-30,2005-03-31,2005-04-09,353,1337,S32_4289,Shipped,Sin comentarios,22,60.54,1331.88,1.0,10
10398,5,2005-03-30,2005-03-31,2005-04-09,353,1337,S50_1341,Shipped,Sin comentarios,49,38.84,1903.16,1.0,10
10398,6,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_1691,Shipped,Sin comentarios,47,78.55,3691.85,1.0,10
10398,7,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_2047,Shipped,Sin comentarios,36,75.13,2704.68,1.0,10
10398,8,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_2466,Shipped,Sin comentarios,22,98.72,2171.84,1.0,10
10398,9,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_2834,Shipped,Sin comentarios,23,102.04,2346.92,1.0,10
10398,10,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_3167,Shipped,Sin comentarios,29,76.8,2227.2,1.0,10
10398,11,2005-03-30,2005-03-31,2005-04-09,353,1337,S18_1662,Shipped,Sin comentarios,33,130.88,4319.04,1.0,10
10398,12,2005-03-30,2005-03-31,2005-04-09,353,1337,S700_4002,Shipped,Sin comentarios,36,62.19,2238.84,1.0,10
10398,13,2005-03-30,2005-03-31,2005-04-09,353,1337,S24_3420,Shipped,Sin comentarios,34,61.15,2079.1,1.0,10
10398,14,2005-03-30,2005-03-31,2005-04-09,353,1337,S24_4278,Shipped,Sin comentarios,45,65.93,2966.85,1.0,10
10398,15,2005-03-30,2005-03-31,2005-04-09,353,1337,S18_2581,Shipped,Sin comentarios,34,82.79,2814.86,1.0,10
10398,16,2005-03-30,2005-03-31,2005-04-09,353,1337,S24_1785,Shipped,Sin comentarios,43,100.67,4328.81,1.0,10
10398,17,2005-03-30,2005-03-31,2005-04-09,353,1337,S18_3856,Shipped,Sin comentarios,45,92.11,4144.95,1.0,10
10398,18,2005-03-30,2005-03-31,2005-04-09,353,1337,S18_3029,Shipped,Sin comentarios,28,70.54,1975.12,1.0,10
10399,1,2005-04-01,2005-04-03,2005-04-12,496,1612,S32_1374,Shipped,Sin comentarios,32,97.89,3132.48,2.0,11
10399,2,2005-04-01,2005-04-03,2005-04-12,496,1612,S24_2000,Shipped,Sin comentarios,58,75.41,4373.78,2.0,11
10399,3,2005-04-01,2005-04-03,2005-04-12,496,1612,S24_1578,Shipped,Sin comentarios,57,104.81,5974.17,2.0,11
10399,4,2005-04-01,2005-04-03,2005-04-12,496,1612,S18_2625,Shipped,Sin comentarios,30,51.48,1544.4,2.0,11
10399,5,2005-04-01,2005-04-03,2005-04-12,496,1612,S12_2823,Shipped,Sin comentarios,29,123.51,3581.79,2.0,11
10399,6,2005-04-01,2005-04-03,2005-04-12,496,1612,S10_4698,Shipped,Sin comentarios,22,156.86,3450.92,2.0,11
10399,7,2005-04-01,2005-04-03,2005-04-12,496,1612,S10_2016,Shipped,Sin comentarios,51,99.91,5095.41,2.0,11
10399,8,2005-04-01,2005-04-03,2005-04-12,496,1612,S10_1678,Shipped,Sin comentarios,40,77.52,3100.8,2.0,11
10400,1,2005-04-01,2005-04-04,2005-04-11,450,1165,S18_1662,Shipped,Customer requested that DHL is used for this shipping,34,129.31,4396.54,3.0,10
10400,2,2005-04-01,2005-04-04,2005-04-11,450,1165,S24_2841,Shipped,Customer requested that DHL is used for this shipping,24,55.49,1331.76,3.0,10
10400,3,2005-04-01,2005-04-04,2005-04-11,450,1165,S24_3420,Shipped,Customer requested that DHL is used for this shipping,38,59.18,2248.84,3.0,10
10400,4,2005-04-01,2005-04-04,2005-04-11,450,1165,S72_1253,Shipped,Customer requested that DHL is used for this shipping,20,41.71,834.2,3.0,10
10400,5,2005-04-01,2005-04-04,2005-04-11,450,1165,S700_2047,Shipped,Customer requested that DHL is used for this shipping,46,82.37,3789.02,3.0,10
10400,6,2005-04-01,2005-04-04,2005-04-11,450,1165,S18_3856,Shipped,Customer requested that DHL is used for this shipping,58,88.93,5157.94,3.0,10
10400,7,2005-04-01,2005-04-04,2005-04-11,450,1165,S18_3029,Shipped,Customer requested that DHL is used for this shipping,30,74.84,2245.2,3.0,10
10400,8,2005-04-01,2005-04-04,2005-04-11,450,1165,S24_3816,Shipped,Customer requested that DHL is used for this shipping,42,74.64,3134.88,3.0,10
10400,9,2005-04-01,2005-04-04,2005-04-11,450,1165,S10_4757,Shipped,Customer requested that DHL is used for this shipping,64,134.64,8616.96,3.0,10
10401,1,2005-04-03,,2005-04-14,328,1323,S32_1374,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,49,81.91,4013.59,,11
10401,2,2005-04-03,,2005-04-14,328,1323,S700_2834,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,21,96.11,2018.31,,11
10401,3,2005-04-03,,2005-04-14,328,1323,S18_2581,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,42,75.19,3157.98,,11
10401,4,2005-04-03,,2005-04-14,328,1323,S24_4278,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,52,65.93,3428.36,,11
10401,5,2005-04-03,,2005-04-14,328,1323,S24_1785,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,38,87.54,3326.52,,11
10401,6,2005-04-03,,2005-04-14,328,1323,S32_4289,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,62,62.6,3881.2,,11
10401,7,2005-04-03,,2005-04-14,328,1323,S50_1341,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,56,41.46,2321.76,,11
10401,8,2005-04-03,,2005-04-14,328,1323,S700_1691,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,11,77.64,854.04,,11
10401,9,2005-04-03,,2005-04-14,328,1323,S700_3167,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,77,73.6,5667.2,,11
10401,10,2005-04-03,,2005-04-14,328,1323,S700_2466,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,85,98.72,8391.2,,11
10401,11,2005-04-03,,2005-04-14,328,1323,S700_4002,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,40,66.63,2665.2,,11
10401,12,2005-04-03,,2005-04-14,328,1323,S24_3949,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,64,59.37,3799.68,,11
10402,1,2005-04-07,2005-04-12,2005-04-14,406,1337,S10_2016,Shipped,Sin comentarios,45,118.94,5352.3,5.0,7
10402,2,2005-04-07,2005-04-12,2005-04-14,406,1337,S18_2625,Shipped,Sin comentarios,55,58.15,3198.25,5.0,7
10402,3,2005-04-07,2005-04-12,2005-04-14,406,1337,S24_2000,Shipped,Sin comentarios,59,61.7,3640.3,5.0,7
10403,1,2005-04-08,2005-04-11,2005-04-18,201,1501,S18_3782,Shipped,Sin comentarios,36,55.33,1991.88,3.0,10
10403,2,2005-04-08,2005-04-11,2005-04-18,201,1501,S32_2206,Shipped,Sin comentarios,30,35.8,1074.0,3.0,10
10403,3,2005-04-08,2005-04-11,2005-04-18,201,1501,S50_4713,Shipped,Sin comentarios,31,65.09,2017.79,3.0,10
10403,4,2005-04-08,2005-04-11,2005-04-18,201,1501,S24_2360,Shipped,Sin comentarios,27,57.49,1552.23,3.0,10
10403,5,2005-04-08,2005-04-11,2005-04-18,201,1501,S32_4485,Shipped,Sin comentarios,45,88.78,3995.1,3.0,10
10403,6,2005-04-08,2005-04-11,2005-04-18,201,1501,S12_2823,Shipped,Sin comentarios,66,122.0,8052.0,3.0,10
10403,7,2005-04-08,2005-04-11,2005-04-18,201,1501,S10_1678,Shipped,Sin comentarios,24,85.17,2044.08,3.0,10
10403,8,2005-04-08,2005-04-11,2005-04-18,201,1501,S24_1578,Shipped,Sin comentarios,46,109.32,5028.72,3.0,10
10403,9,2005-04-08,2005-04-11,2005-04-18,201,1501,S10_4698,Shipped,Sin comentarios,66,174.29,11503.14,3.0,10
10404,1,2005-04-08,2005-04-11,2005-04-14,323,1612,S12_3380,Shipped,Sin comentarios,43,102.17,4393.31,3.0,6
10404,2,2005-04-08,2005-04-11,2005-04-14,323,1612,S24_3371,Shipped,Sin comentarios,49,53.27,2610.23,3.0,6
10404,3,2005-04-08,2005-04-11,2005-04-14,323,1612,S12_1099,Shipped,Sin comentarios,64,163.44,10460.16,3.0,6
10404,4,2005-04-08,2005-04-11,2005-04-14,323,1612,S12_3990,Shipped,Sin comentarios,77,67.03,5161.31,3.0,6
10404,5,2005-04-08,2005-04-11,2005-04-14,323,1612,S18_3482,Shipped,Sin comentarios,28,127.88,3580.64,3.0,6
10404,6,2005-04-08,2005-04-11,2005-04-14,323,1612,S18_3278,Shipped,Sin comentarios,90,67.54,6078.6,3.0,6
10404,7,2005-04-08,2005-04-11,2005-04-14,323,1612,S24_4620,Shipped,Sin comentarios,48,65.48,3143.04,3.0,6
10404,8,2005-04-08,2005-04-11,2005-04-14,323,1612,S18_4721,Shipped,Sin comentarios,48,124.99,5999.52,3.0,6
10405,1,2005-04-14,2005-04-20,2005-04-24,209,1370,S18_3232,Shipped,Sin comentarios,55,147.33,8103.15,6.0,10
10405,2,2005-04-14,2005-04-20,2005-04-24,209,1370,S24_2972,Shipped,Sin comentarios,47,37.38,1756.86,6.0,10
10405,3,2005-04-14,2005-04-20,2005-04-24,209,1370,S24_3856,Shipped,Sin comentarios,76,127.79,9712.04,6.0,10
10405,4,2005-04-14,2005-04-20,2005-04-24,209,1370,S18_1889,Shipped,Sin comentarios,61,72.38,4415.18,6.0,10
10405,5,2005-04-14,2005-04-20,2005-04-24,209,1370,S12_4675,Shipped,Sin comentarios,97,115.16,11170.52,6.0,10
10406,1,2005-04-15,2005-04-21,2005-04-25,145,1401,S18_3685,Disputed,Customer claims container with shipment was damaged during shipping and some items were missing. I am talking to FedEx about this.,65,117.26,7621.9,6.0,10
10406,2,2005-04-15,2005-04-21,2005-04-25,145,1401,S18_1984,Disputed,Customer claims container with shipment was damaged during shipping and some items were missing. I am talking to FedEx about this.,48,133.72,6418.56,6.0,10
10406,3,2005-04-15,2005-04-21,2005-04-25,145,1401,S18_1129,Disputed,Customer claims container with shipment was damaged during shipping and some items were missing. I am talking to FedEx about this.,61,124.56,7598.16,6.0,10
10407,1,2005-04-22,,2005-05-04,450,1165,S18_2248,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,42,58.12,2441.04,,12
10407,2,2005-04-22,,2005-05-04,450,1165,S18_1749,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,76,141.1,10723.6,,12
10407,3,2005-04-22,,2005-05-04,450,1165,S18_4409,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,6,91.11,546.66,,12
10407,4,2005-04-22,,2005-05-04,450,1165,S18_4933,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,66,64.14,4233.24,,12
10407,5,2005-04-22,,2005-05-04,450,1165,S24_2887,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,59,98.65,5820.35,,12
10407,6,2005-04-22,,2005-05-04,450,1165,S24_2766,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,76,81.78,6215.28,,12
10407,7,2005-04-22,,2005-05-04,450,1165,S24_3191,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,13,77.05,1001.65,,12
10407,8,2005-04-22,,2005-05-04,450,1165,S24_1046,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,26,68.35,1777.1,,12
10407,9,2005-04-22,,2005-05-04,450,1165,S24_3432,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,43,101.73,4374.39,,12
10407,10,2005-04-22,,2005-05-04,450,1165,S24_1628,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,64,45.78,2929.92,,12
10407,11,2005-04-22,,2005-05-04,450,1165,S18_1589,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,59,114.48,6754.32,,12
10407,12,2005-04-22,,2005-05-04,450,1165,S18_2870,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,41,132.0,5412.0,,12
10409,1,2005-04-23,2005-04-24,2005-05-05,166,1612,S24_1937,Shipped,Sin comentarios,61,27.88,1700.68,1.0,12
10409,2,2005-04-23,2005-04-24,2005-05-05,166,1612,S18_2325,Shipped,Sin comentarios,6,104.25,625.5,1.0,12
10410,1,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_2949,Shipped,Sin comentarios,47,93.21,4380.87,1.0,11
10410,2,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_3136,Shipped,Sin comentarios,34,84.82,2883.88,1.0,11
10410,3,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_2957,Shipped,Sin comentarios,53,49.97,2648.41,1.0,11
10410,4,2005-04-29,2005-04-30,2005-05-10,357,1612,S24_4258,Shipped,Sin comentarios,50,95.44,4772.0,1.0,11
10410,5,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_3320,Shipped,Sin comentarios,44,81.35,3579.4,1.0,11
10410,6,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_1367,Shipped,Sin comentarios,44,51.21,2253.24,1.0,11
10410,7,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_1342,Shipped,Sin comentarios,65,99.66,6477.9,1.0,11
10410,8,2005-04-29,2005-04-30,2005-05-10,357,1612,S18_2795,Shipped,Sin comentarios,56,145.13,8127.28,1.0,11
10410,9,2005-04-29,2005-04-30,2005-05-10,357,1612,S24_2022,Shipped,Sin comentarios,31,42.56,1319.36,1.0,11
10411,1,2005-05-01,2005-05-06,2005-05-08,233,1286,S32_1268,Shipped,Sin comentarios,26,78.01,2028.26,5.0,7
10411,2,2005-05-01,2005-05-06,2005-05-08,233,1286,S10_4962,Shipped,Sin comentarios,27,144.79,3909.33,5.0,7
10411,3,2005-05-01,2005-05-06,2005-05-08,233,1286,S18_4600,Shipped,Sin comentarios,46,106.55,4901.3,5.0,7
10411,4,2005-05-01,2005-05-06,2005-05-08,233,1286,S700_2824,Shipped,Sin comentarios,34,89.01,3026.34,5.0,7
10411,5,2005-05-01,2005-05-06,2005-05-08,233,1286,S32_3522,Shipped,Sin comentarios,27,60.76,1640.52,5.0,7
10411,6,2005-05-01,2005-05-06,2005-05-08,233,1286,S12_1666,Shipped,Sin comentarios,40,110.7,4428.0,5.0,7
10411,7,2005-05-01,2005-05-06,2005-05-08,233,1286,S18_4668,Shipped,Sin comentarios,35,41.25,1443.75,5.0,7
10411,8,2005-05-01,2005-05-06,2005-05-08,233,1286,S18_1097,Shipped,Sin comentarios,27,109.67,2961.09,5.0,7
10411,9,2005-05-01,2005-05-06,2005-05-08,233,1286,S10_1949,Shipped,Sin comentarios,23,205.73,4731.79,5.0,7
10412,1,2005-05-03,2005-05-05,2005-05-13,141,1370,S24_4048,Shipped,Sin comentarios,31,108.82,3373.42,2.0,10
10412,2,2005-05-03,2005-05-05,2005-05-13,141,1370,S24_1444,Shipped,Sin comentarios,21,47.4,995.4,2.0,10
10412,3,2005-05-03,2005-05-05,2005-05-13,141,1370,S50_1392,Shipped,Sin comentarios,26,105.33,2738.58,2.0,10
10412,4,2005-05-03,2005-05-05,2005-05-13,141,1370,S18_2238,Shipped,Sin comentarios,41,150.63,6175.83,2.0,10
10412,5,2005-05-03,2005-05-05,2005-05-13,141,1370,S12_4473,Shipped,Sin comentarios,54,100.73,5439.42,2.0,10
10412,6,2005-05-03,2005-05-05,2005-05-13,141,1370,S24_2840,Shipped,Sin comentarios,30,32.88,986.4,2.0,10
10412,7,2005-05-03,2005-05-05,2005-05-13,141,1370,S32_2509,Shipped,Sin comentarios,19,50.86,966.34,2.0,10
10412,8,2005-05-03,2005-05-05,2005-05-13,141,1370,S18_2319,Shipped,Sin comentarios,56,120.28,6735.68,2.0,10
10412,9,2005-05-03,2005-05-05,2005-05-13,141,1370,S18_3232,Shipped,Sin comentarios,60,157.49,9449.4,2.0,10
10412,10,2005-05-03,2005-05-05,2005-05-13,141,1370,S24_2300,Shipped,Sin comentarios,70,109.9,7693.0,2.0,10
10412,11,2005-05-03,2005-05-05,2005-05-13,141,1370,S18_2432,Shipped,Sin comentarios,47,49.83,2342.01,2.0,10
10413,1,2005-05-05,2005-05-09,2005-05-14,175,1323,S12_3891,Shipped,Customer requested that DHL is used for this shipping,22,173.02,3806.44,4.0,9
10413,2,2005-05-05,2005-05-09,2005-05-14,175,1323,S12_1108,Shipped,Customer requested that DHL is used for this shipping,36,201.57,7256.52,4.0,9
10413,3,2005-05-05,2005-05-09,2005-05-14,175,1323,S12_3148,Shipped,Customer requested that DHL is used for this shipping,47,145.04,6816.88,4.0,9
10413,4,2005-05-05,2005-05-09,2005-05-14,175,1323,S50_1514,Shipped,Customer requested that DHL is used for this shipping,51,53.31,2718.81,4.0,9
10413,5,2005-05-05,2005-05-09,2005-05-14,175,1323,S18_4027,Shipped,Customer requested that DHL is used for this shipping,49,133.57,6544.93,4.0,9
10413,6,2005-05-05,2005-05-09,2005-05-14,175,1323,S32_3207,Shipped,Customer requested that DHL is used for this shipping,24,56.55,1357.2,4.0,9
10414,1,2005-05-06,,2005-05-13,362,1216,S18_3029,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,44,77.42,3406.48,,7
10414,2,2005-05-06,,2005-05-13,362,1216,S24_3816,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,51,72.96,3720.96,,7
10414,3,2005-05-06,,2005-05-13,362,1216,S10_4757,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,49,114.24,5597.76,,7
10414,4,2005-05-06,,2005-05-13,362,1216,S700_2610,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,31,61.44,1904.64,,7
10414,5,2005-05-06,,2005-05-13,362,1216,S24_3151,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,60,72.58,4354.8,,7
10414,6,2005-05-06,,2005-05-13,362,1216,S700_1138,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,37,62.0,2294.0,,7
10414,7,2005-05-06,,2005-05-13,362,1216,S700_3505,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,28,84.14,2355.92,,7
10414,8,2005-05-06,,2005-05-13,362,1216,S700_3962,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,40,84.41,3376.4,,7
10414,9,2005-05-06,,2005-05-13,362,1216,S72_3212,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,47,54.6,2566.2,,7
10414,10,2005-05-06,,2005-05-13,362,1216,S24_2011,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,43,108.14,4650.02,,7
10414,11,2005-05-06,,2005-05-13,362,1216,S18_4522,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,56,83.38,4669.28,,7
10414,12,2005-05-06,,2005-05-13,362,1216,S18_3140,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,41,128.39,5263.99,,7
10414,13,2005-05-06,,2005-05-13,362,1216,S700_1938,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,34,74.48,2532.32,,7
10414,14,2005-05-06,,2005-05-13,362,1216,S18_3259,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,48,85.71,4114.08,,7
10415,1,2005-05-09,2005-05-12,2005-05-20,471,1611,S24_2841,Disputed,Customer claims the scales of the models dont match what was discussed. I keep all the paperwork though to prove otherwise,21,60.97,1280.37,3.0,11
10415,2,2005-05-09,2005-05-12,2005-05-20,471,1611,S24_3420,Disputed,Customer claims the scales of the models dont match what was discussed. I keep all the paperwork though to prove otherwise,18,59.83,1076.94,3.0,11
10415,3,2005-05-09,2005-05-12,2005-05-20,471,1611,S72_1253,Disputed,Customer claims the scales of the models dont match what was discussed. I keep all the paperwork though to prove otherwise,42,43.2,1814.4,3.0,11
10415,4,2005-05-09,2005-05-12,2005-05-20,471,1611,S700_2047,Disputed,Customer claims the scales of the models dont match what was discussed. I keep all the paperwork though to prove otherwise,32,73.32,2346.24,3.0,11
10415,5,2005-05-09,2005-05-12,2005-05-20,471,1611,S18_3856,Disputed,Customer claims the scales of the models dont match what was discussed. I keep all the paperwork though to prove otherwise,51,86.81,4427.31,3.0,11
10416,1,2005-05-10,2005-05-14,2005-05-16,386,1401,S24_2000,Shipped,Sin comentarios,32,62.46,1998.72,4.0,6
10416,2,2005-05-10,2005-05-14,2005-05-16,386,1401,S32_1374,Shipped,Sin comentarios,45,86.9,3910.5,4.0,6
10416,3,2005-05-10,2005-05-14,2005-05-16,386,1401,S700_2834,Shipped,Sin comentarios,41,98.48,4037.68,4.0,6
10416,4,2005-05-10,2005-05-14,2005-05-16,386,1401,S18_2581,Shipped,Sin comentarios,15,70.96,1064.4,4.0,6
10416,5,2005-05-10,2005-05-14,2005-05-16,386,1401,S24_4278,Shipped,Sin comentarios,48,70.28,3373.44,4.0,6
10416,6,2005-05-10,2005-05-14,2005-05-16,386,1401,S24_1785,Shipped,Sin comentarios,47,90.82,4268.54,4.0,6
10416,7,2005-05-10,2005-05-14,2005-05-16,386,1401,S32_4289,Shipped,Sin comentarios,26,68.1,1770.6,4.0,6
10416,8,2005-05-10,2005-05-14,2005-05-16,386,1401,S50_1341,Shipped,Sin comentarios,37,39.71,1469.27,4.0,6
10416,9,2005-05-10,2005-05-14,2005-05-16,386,1401,S700_1691,Shipped,Sin comentarios,23,88.6,2037.8,4.0,6
10416,10,2005-05-10,2005-05-14,2005-05-16,386,1401,S700_3167,Shipped,Sin comentarios,39,65.6,2558.4,4.0,6
10416,11,2005-05-10,2005-05-14,2005-05-16,386,1401,S700_2466,Shipped,Sin comentarios,22,84.76,1864.72,4.0,6
10416,12,2005-05-10,2005-05-14,2005-05-16,386,1401,S700_4002,Shipped,Sin comentarios,43,63.67,2737.81,4.0,6
10416,13,2005-05-10,2005-05-14,2005-05-16,386,1401,S24_3949,Shipped,Sin comentarios,18,64.83,1166.94,4.0,6
