factura_id,cliente_id,fecha_factura,monto,estado_pago
F8579,C8579,2025-03-17,107.09,Pendiente
F8580,C8580,2025-03-08,236.89,Pendiente
F8581,C8581,2025-03-24,331.83,Pendiente
F8582,C8582,2025-03-20,90.28,Pendiente
F8583,C8583,2025-04-05,346.07,Cobrado
F8584,C8584,2025-03-13,278.56,Pendiente
F8585,C8585,2025-03-29,237.88,Pendiente
F8586,C8586,2025-03-20,255.03,Cobrado
F8587,C8587,2025-04-05,162.86,Pendiente
F8588,C8588,2025-03-29,440.83,Cobrado
F8589,C8589,2025-03-20,252.09,Pendiente
F8590,C8590,2025-03-17,190.03,Pendiente
F8591,C8591,2025-03-26,136.39,Pendiente
F8592,C8592,2025-03-12,244.13,Pendiente
F8593,C8593,2025-03-31,358.97,Cobrado
F8594,C8594,2025-03-11,118.36,Cobrado
F8595,C8595,2025-03-15,440.36,Cobrado
F8596,C8596,2025-03-24,206.9,Pendiente
F8597,C8597,2025-04-02,285.51,Cobrado
F8598,C8598,2025-03-08,183.64,Pendiente
F8599,C8599,2025-04-02,112.48,Cobrado
F8600,C8600,2025-03-29,68.65,Pendiente
F8601,C8601,2025-03-29,285.25,Cobrado
F8602,C8602,2025-03-18,280.85,Cobrado
F8603,C8603,2025-04-05,465.95,Pendiente
F8604,C8604,2025-03-06,104.68,Cobrado
F8605,C8605,2025-03-07,402.0,Pendiente
F8606,C8606,2025-03-14,313.52,Pendiente
F8607,C8607,2025-03-25,365.55,Cobrado
F8608,C8608,2025-03-07,388.78,Pendiente
F8609,C8609,2025-03-27,360.18,Pendiente
F8610,C8610,2025-03-12,256.14,Pendiente
F8611,C8611,2025-03-28,483.94,Cobrado
F8612,C8612,2025-03-23,410.43,Pendiente
F8613,C8613,2025-03-09,426.99,Cobrado
F8614,C8614,2025-03-09,289.91,Pendiente
F8615,C8615,2025-03-08,85.12,Cobrado
F8616,C8616,2025-03-05,219.17,Pendiente
F8617,C8617,2025-03-11,94.14,Cobrado
F8618,C8618,2025-03-20,456.68,Cobrado
F8619,C8619,2025-03-26,217.78,Cobrado
F8620,C8620,2025-04-02,86.93,Cobrado
F8621,C8621,2025-03-18,419.93,Cobrado
F8622,C8622,2025-03-18,55.97,Cobrado
F8623,C8623,2025-03-09,178.6,Pendiente
F8624,C8624,2025-03-06,364.17,Pendiente
F8625,C8625,2025-03-13,239.4,Pendiente
F8626,C8626,2025-03-08,398.59,Pendiente
F8627,C8627,2025-03-21,475.49,Pendiente
F8628,C8628,2025-03-17,313.88,Pendiente
F8629,C8629,2025-03-19,340.03,Cobrado
F8630,C8630,2025-03-08,82.36,Cobrado
F8631,C8631,2025-03-18,256.92,Cobrado
F8632,C8632,2025-04-02,474.93,Pendiente
F8633,C8633,2025-03-19,172.25,Pendiente
F8634,C8634,2025-04-01,286.59,Cobrado
F8635,C8635,2025-03-11,493.9,Pendiente
F8636,C8636,2025-03-14,430.55,Pendiente
F8637,C8637,2025-03-29,187.89,Cobrado
F8638,C8638,2025-03-07,98.2,Cobrado
F8639,C8639,2025-04-03,62.8,Pendiente
F8640,C8640,2025-03-15,465.94,Pendiente
F8641,C8641,2025-03-12,247.6,Cobrado
F8642,C8642,2025-03-19,350.56,Cobrado
F8643,C8643,2025-03-19,311.76,Cobrado
F8644,C8644,2025-03-27,431.06,Cobrado
F8645,C8645,2025-04-05,181.55,Cobrado
F8646,C8646,2025-03-26,108.44,Cobrado
F8647,C8647,2025-03-31,404.1,Cobrado
F8648,C8648,2025-03-23,353.98,Cobrado
F8649,C8649,2025-03-30,195.38,Cobrado
F8650,C8650,2025-03-14,62.32,Cobrado
F8651,C8651,2025-04-04,313.65,Pendiente
F8652,C8652,2025-03-07,167.47,Pendiente
F8653,C8653,2025-03-31,438.59,Pendiente
F8654,C8654,2025-03-17,311.34,Pendiente
F8655,C8655,2025-03-15,479.94,Pendiente
F8656,C8656,2025-03-31,418.82,Cobrado
F8657,C8657,2025-03-23,53.16,Pendiente
F8658,C8658,2025-04-05,255.99,Cobrado
F8659,C8659,2025-04-02,339.95,Cobrado
F8660,C8660,2025-03-06,394.59,Pendiente
F8661,C8661,2025-03-31,358.02,Cobrado
F8662,C8662,2025-03-15,137.04,Pendiente
F8663,C8663,2025-03-18,412.96,Pendiente
F8664,C8664,2025-03-30,338.8,Cobrado
F8665,C8665,2025-03-24,105.42,Cobrado
F8666,C8666,2025-03-21,123.55,Cobrado
F8667,C8667,2025-03-25,66.16,Cobrado
F8668,C8668,2025-03-14,268.29,Cobrado
F8669,C8669,2025-04-04,428.58,Pendiente
F8670,C8670,2025-04-01,181.92,Pendiente
F8671,C8671,2025-03-27,301.96,Cobrado
F8672,C8672,2025-03-12,143.74,Pendiente
F8673,C8673,2025-04-05,300.23,Pendiente
F8674,C8674,2025-04-01,216.75,Pendiente
F8675,C8675,2025-03-16,432.77,Pendiente
F8676,C8676,2025-03-09,102.39,Cobrado
F8677,C8677,2025-03-22,403.53,Pendiente
F8678,C8678,2025-03-24,323.1,Pendiente
F8679,C8679,2025-03-24,395.0,Pendiente
F8680,C8680,2025-03-29,342.88,Cobrado
F8681,C8681,2025-03-27,393.15,Pendiente
F8682,C8682,2025-04-02,491.07,Pendiente
F8683,C8683,2025-03-11,328.86,Pendiente
F8684,C8684,2025-03-15,141.67,Pendiente
F8685,C8685,2025-03-21,257.54,Cobrado
F8686,C8686,2025-04-05,197.65,Pendiente
F8687,C8687,2025-04-01,346.57,Pendiente
F8688,C8688,2025-03-15,380.03,Pendiente
F8689,C8689,2025-03-24,234.68,Pendiente
F8690,C8690,2025-03-28,365.77,Cobrado
F8691,C8691,2025-04-04,368.35,Cobrado
F8692,C8692,2025-03-25,414.79,Pendiente
F8693,C8693,2025-03-09,240.41,Pendiente
F8694,C8694,2025-03-19,206.16,Cobrado
F8695,C8695,2025-03-21,320.23,Pendiente
F8696,C8696,2025-03-08,386.77,Cobrado
F8697,C8697,2025-03-08,339.19,Pendiente
F8698,C8698,2025-03-30,465.68,Pendiente
F8699,C8699,2025-03-08,207.37,Pendiente
F8700,C8700,2025-03-16,128.85,Cobrado
F8701,C8701,2025-03-24,56.98,Pendiente
F8702,C8702,2025-03-27,163.24,Cobrado
F8703,C8703,2025-03-29,372.77,Pendiente
F8704,C8704,2025-03-21,422.58,Pendiente
F8705,C8705,2025-03-12,284.6,Cobrado
F8706,C8706,2025-03-08,276.95,Cobrado
F8707,C8707,2025-03-05,52.42,Pendiente
F8708,C8708,2025-03-19,122.78,Cobrado
F8709,C8709,2025-04-03,196.09,Cobrado
F8710,C8710,2025-03-21,383.01,Cobrado
F8711,C8711,2025-03-19,110.38,Cobrado
F8712,C8712,2025-03-25,51.91,Cobrado
F8713,C8713,2025-04-01,57.17,Pendiente
F8714,C8714,2025-04-03,406.78,Pendiente
F8715,C8715,2025-03-30,107.1,Pendiente
F8716,C8716,2025-04-05,329.74,Cobrado
F8717,C8717,2025-03-07,404.86,Cobrado
F8718,C8718,2025-03-31,244.5,Pendiente
F8719,C8719,2025-04-02,425.49,Pendiente
F8720,C8720,2025-04-03,69.69,Cobrado
F8721,C8721,2025-03-24,275.94,Cobrado
F8722,C8722,2025-03-21,64.88,Cobrado
F8723,C8723,2025-03-06,156.47,Cobrado
F8724,C8724,2025-03-27,435.48,Pendiente
F8725,C8725,2025-03-08,103.11,Pendiente
F8726,C8726,2025-03-07,448.73,Cobrado
F8727,C8727,2025-03-22,410.13,Pendiente
F8728,C8728,2025-03-31,464.78,Cobrado
F8729,C8729,2025-03-13,426.01,Pendiente
F8730,C8730,2025-03-15,56.85,Pendiente
F8731,C8731,2025-03-06,400.24,Pendiente
F8732,C8732,2025-03-09,147.63,Pendiente
F8733,C8733,2025-03-24,324.59,Pendiente
F8734,C8734,2025-04-05,110.83,Cobrado
F8735,C8735,2025-03-08,352.94,Cobrado
F8736,C8736,2025-04-02,108.73,Cobrado
F8737,C8737,2025-03-08,109.65,Pendiente
F8738,C8738,2025-04-04,397.65,Pendiente
F8739,C8739,2025-03-14,361.7,Cobrado
F8740,C8740,2025-03-30,367.91,Cobrado
F8741,C8741,2025-03-19,498.05,Pendiente
F8742,C8742,2025-03-08,292.7,Cobrado
F8743,C8743,2025-03-21,444.62,Pendiente
F8744,C8744,2025-03-26,286.91,Pendiente
F8745,C8745,2025-03-30,179.31,Pendiente
F8746,C8746,2025-04-04,275.47,Pendiente
F8747,C8747,2025-03-27,458.39,Pendiente
F8748,C8748,2025-03-30,221.29,Cobrado
F8749,C8749,2025-04-02,179.25,Pendiente
F8750,C8750,2025-03-12,278.74,Cobrado
F8751,C8751,2025-03-25,417.4,Cobrado
F8752,C8752,2025-04-05,159.67,Pendiente
F8753,C8753,2025-03-18,301.64,Cobrado
F8754,C8754,2025-03-20,82.21,Pendiente
F8755,C8755,2025-03-25,103.13,Pendiente
F8756,C8756,2025-03-24,304.49,Pendiente
F8757,C8757,2025-04-02,274.9,Pendiente
F8758,C8758,2025-03-17,445.53,Cobrado
F8759,C8759,2025-03-25,359.63,Cobrado
F8760,C8760,2025-03-21,299.12,Cobrado
F8761,C8761,2025-03-28,123.13,Cobrado
F8762,C8762,2025-03-21,413.5,Pendiente
F8763,C8763,2025-03-22,112.33,Pendiente
F8764,C8764,2025-03-31,225.54,Cobrado
F8765,C8765,2025-04-02,478.54,Pendiente
F8766,C8766,2025-03-29,174.54,Cobrado
F8767,C8767,2025-03-18,268.41,Cobrado
F8768,C8768,2025-03-11,362.38,Cobrado
F8769,C8769,2025-03-09,220.67,Cobrado
F8770,C8770,2025-04-02,308.71,Cobrado
F8771,C8771,2025-03-27,116.99,Cobrado
F8772,C8772,2025-03-21,357.39,Cobrado
F8773,C8773,2025-04-03,158.41,Pendiente
F8774,C8774,2025-04-04,74.8,Cobrado
F8775,C8775,2025-03-28,88.63,Pendiente
F8776,C8776,2025-04-03,54.72,Cobrado
F8777,C8777,2025-03-12,351.28,Pendiente
F8778,C8778,2025-03-25,213.48,Pendiente
F8779,C8779,2025-03-09,166.95,Cobrado
F8780,C8780,2025-03-25,451.76,Cobrado
F8781,C8781,2025-03-27,283.43,Cobrado
F8782,C8782,2025-03-18,350.04,Pendiente
F8783,C8783,2025-03-10,71.97,Cobrado
F8784,C8784,2025-03-24,441.86,Pendiente
F8785,C8785,2025-03-25,209.07,Cobrado
F8786,C8786,2025-04-02,124.4,Cobrado
F8787,C8787,2025-03-16,413.28,Pendiente
F8788,C8788,2025-03-08,107.32,Cobrado
F8789,C8789,2025-03-25,131.99,Cobrado
F8790,C8790,2025-03-31,262.59,Cobrado
F8791,C8791,2025-03-07,318.06,Pendiente
F8792,C8792,2025-04-03,161.41,Cobrado
F8793,C8793,2025-03-28,274.21,Pendiente
F8794,C8794,2025-03-30,250.32,Cobrado
F8795,C8795,2025-03-05,426.94,Pendiente
F8796,C8796,2025-03-30,218.97,Cobrado
F8797,C8797,2025-03-22,319.34,Pendiente
F8798,C8798,2025-03-24,118.37,Cobrado
F8799,C8799,2025-03-30,305.63,Pendiente
F8800,C8800,2025-03-07,469.22,Pendiente
F8801,C8801,2025-03-18,56.84,Pendiente
F8802,C8802,2025-03-29,323.06,Pendiente
F8803,C8803,2025-03-12,288.95,Cobrado
F8804,C8804,2025-03-23,387.27,Cobrado
F8805,C8805,2025-03-05,438.17,Cobrado
F8806,C8806,2025-03-14,226.31,Pendiente
F8807,C8807,2025-03-08,74.44,Cobrado
F8808,C8808,2025-03-26,498.34,Pendiente
F8809,C8809,2025-04-05,84.15,Pendiente
F8810,C8810,2025-03-05,52.7,Pendiente
F8811,C8811,2025-03-25,464.77,Pendiente
F8812,C8812,2025-04-02,357.74,Cobrado
F8813,C8813,2025-04-01,459.27,Cobrado
F8814,C8814,2025-03-12,81.72,Pendiente
F8815,C8815,2025-03-28,161.08,Cobrado
F8816,C8816,2025-03-09,312.18,Pendiente
F8817,C8817,2025-04-05,171.65,Cobrado
F8818,C8818,2025-03-11,188.23,Pendiente
F8819,C8819,2025-03-24,200.61,Pendiente
F8820,C8820,2025-03-07,374.69,Cobrado
F8821,C8821,2025-03-13,265.85,Pendiente
F8822,C8822,2025-03-07,411.76,Cobrado
F8823,C8823,2025-03-28,365.83,Pendiente
F8824,C8824,2025-03-25,228.62,Cobrado
F8825,C8825,2025-04-05,150.24,Pendiente
F8826,C8826,2025-03-21,170.05,Pendiente
F8827,C8827,2025-03-14,300.42,Pendiente
F8828,C8828,2025-03-10,249.25,Pendiente
F8829,C8829,2025-03-14,115.75,Cobrado
F8830,C8830,2025-04-01,239.8,Pendiente
F8831,C8831,2025-03-07,314.12,Cobrado
F8832,C8832,2025-03-10,409.62,Cobrado
F8833,C8833,2025-03-06,491.32,Pendiente
F8834,C8834,2025-03-07,198.89,Cobrado
F8835,C8835,2025-04-02,397.07,Pendiente
F8836,C8836,2025-03-17,235.13,Pendiente
F8837,C8837,2025-03-19,357.08,Pendiente
F8838,C8838,2025-04-01,312.17,Pendiente
F8839,C8839,2025-04-01,275.02,Pendiente
F8840,C8840,2025-03-24,336.94,Cobrado
F8841,C8841,2025-03-09,344.0,Pendiente
F8842,C8842,2025-03-29,277.79,Cobrado
F8843,C8843,2025-03-18,436.58,Cobrado
F8844,C8844,2025-03-28,70.76,Cobrado
F8845,C8845,2025-03-31,343.59,Pendiente
F8846,C8846,2025-03-22,369.03,Cobrado
F8847,C8847,2025-03-14,473.04,Pendiente
F8848,C8848,2025-04-05,152.3,Pendiente
F8849,C8849,2025-03-09,284.03,Pendiente
F8850,C8850,2025-03-19,184.87,Pendiente
F8851,C8851,2025-03-24,252.62,Pendiente
F8852,C8852,2025-03-19,190.6,Cobrado
F8853,C8853,2025-03-13,405.91,Cobrado
F8854,C8854,2025-03-21,368.85,Pendiente
F8855,C8855,2025-04-02,194.24,Pendiente
F8856,C8856,2025-03-18,401.58,Cobrado
F8857,C8857,2025-04-01,487.16,Cobrado
F8858,C8858,2025-03-20,109.09,Cobrado
F8859,C8859,2025-03-13,330.07,Pendiente
F8860,C8860,2025-03-13,482.48,Cobrado
F8861,C8861,2025-03-09,464.49,Cobrado
F8862,C8862,2025-03-14,102.06,Cobrado
F8863,C8863,2025-03-26,493.88,Cobrado
F8864,C8864,2025-03-07,150.29,Pendiente
F8865,C8865,2025-03-31,137.69,Cobrado
F8866,C8866,2025-03-13,169.5,Pendiente
F8867,C8867,2025-03-21,306.19,Pendiente
F8868,C8868,2025-03-30,72.11,Pendiente
F8869,C8869,2025-03-15,393.61,Pendiente
F8870,C8870,2025-03-09,188.83,Cobrado
F8871,C8871,2025-03-31,207.95,Pendiente
F8872,C8872,2025-03-15,361.88,Pendiente
F8873,C8873,2025-03-18,86.71,Cobrado
F8874,C8874,2025-03-27,361.95,Cobrado
F8875,C8875,2025-03-11,434.79,Pendiente
F8876,C8876,2025-03-14,365.22,Cobrado
F8877,C8877,2025-04-04,243.97,Pendiente
F8878,C8878,2025-03-09,358.04,Cobrado
F8879,C8879,2025-04-01,194.51,Cobrado
F8880,C8880,2025-04-05,197.74,Cobrado
F8881,C8881,2025-03-30,112.66,Cobrado
F8882,C8882,2025-03-12,333.27,Cobrado
F8883,C8883,2025-03-13,176.45,Cobrado
F8884,C8884,2025-03-18,373.24,Pendiente
F8885,C8885,2025-03-05,411.46,Cobrado
F8886,C8886,2025-03-09,72.97,Cobrado
F8887,C8887,2025-04-05,453.37,Cobrado
F8888,C8888,2025-03-17,178.1,Pendiente
F8889,C8889,2025-03-05,457.09,Cobrado
F8890,C8890,2025-03-08,240.15,Cobrado
F8891,C8891,2025-03-14,66.07,Pendiente
F8892,C8892,2025-03-29,116.94,Pendiente
F8893,C8893,2025-03-18,275.73,Pendiente
F8894,C8894,2025-04-01,250.31,Pendiente
F8895,C8895,2025-04-02,350.11,Cobrado
F8896,C8896,2025-03-13,333.21,Cobrado
F8897,C8897,2025-03-18,290.5,Pendiente
F8898,C8898,2025-03-20,83.13,Pendiente
F8899,C8899,2025-04-02,182.82,Cobrado
F8900,C8900,2025-03-05,462.18,Cobrado
F8901,C8901,2025-03-20,101.03,Cobrado
F8902,C8902,2025-03-25,52.22,Cobrado
F8903,C8903,2025-03-26,117.5,Pendiente
F8904,C8904,2025-04-01,404.39,Cobrado
F8905,C8905,2025-03-17,202.45,Pendiente
F8906,C8906,2025-04-01,432.04,Pendiente
F8907,C8907,2025-03-15,187.72,Pendiente
F8908,C8908,2025-03-19,51.42,Pendiente
F8909,C8909,2025-03-30,182.99,Pendiente
F8910,C8910,2025-03-23,160.97,Pendiente
F8911,C8911,2025-04-02,143.79,Pendiente
F8912,C8912,2025-04-04,377.5,Cobrado
F8913,C8913,2025-04-01,364.16,Cobrado
F8914,C8914,2025-03-19,231.42,Pendiente
F8915,C8915,2025-04-01,485.22,Cobrado
F8916,C8916,2025-03-08,52.05,Pendiente
F8917,C8917,2025-03-23,120.15,Cobrado
F8918,C8918,2025-03-12,72.17,Cobrado
F8919,C8919,2025-04-01,483.44,Cobrado
F8920,C8920,2025-03-08,415.08,Pendiente
F8921,C8921,2025-04-01,238.19,Pendiente
F8922,C8922,2025-04-02,482.95,Pendiente
F8923,C8923,2025-03-16,189.48,Cobrado
F8924,C8924,2025-03-20,108.64,Pendiente
F8925,C8925,2025-03-20,471.45,Pendiente
F8926,C8926,2025-04-04,277.34,Pendiente
F8927,C8927,2025-03-07,322.22,Pendiente
F8928,C8928,2025-03-27,494.76,Pendiente
F8929,C8929,2025-03-23,480.87,Cobrado
F8930,C8930,2025-04-01,342.36,Pendiente
F8931,C8931,2025-03-17,75.09,Pendiente
F8932,C8932,2025-03-22,67.12,Cobrado
F8933,C8933,2025-03-20,186.93,Pendiente
F8934,C8934,2025-03-09,342.35,Cobrado
F8935,C8935,2025-03-10,346.06,Pendiente
F8936,C8936,2025-03-15,469.87,Pendiente
F8937,C8937,2025-03-19,422.14,Cobrado
F8938,C8938,2025-03-13,439.93,Pendiente
F8939,C8939,2025-03-30,188.01,Cobrado
F8940,C8940,2025-03-06,80.55,Pendiente
F8941,C8941,2025-03-14,242.66,Cobrado
F8942,C8942,2025-03-26,407.41,Cobrado
F8943,C8943,2025-04-04,152.91,Cobrado
F8944,C8944,2025-03-15,274.95,Cobrado
F8945,C8945,2025-03-05,188.32,Pendiente
F8946,C8946,2025-04-04,332.88,Cobrado
F8947,C8947,2025-03-21,225.59,Pendiente
F8948,C8948,2025-03-29,339.3,Pendiente
F8949,C8949,2025-04-02,383.37,Pendiente
F8950,C8950,2025-04-01,259.54,Cobrado
F8951,C8951,2025-03-30,268.16,Pendiente
F8952,C8952,2025-03-30,281.71,Pendiente
F8953,C8953,2025-03-27,351.36,Pendiente
F8954,C8954,2025-04-05,430.18,Cobrado
F8955,C8955,2025-04-03,128.94,Cobrado
F8956,C8956,2025-04-01,377.19,Pendiente
F8957,C8957,2025-03-24,228.09,Cobrado
F8958,C8958,2025-03-30,453.77,Pendiente
F8959,C8959,2025-03-17,60.78,Pendiente
F8960,C8960,2025-03-25,265.13,Pendiente
F8961,C8961,2025-03-31,445.34,Pendiente
F8962,C8962,2025-03-09,333.54,Cobrado
F8963,C8963,2025-03-11,394.89,Cobrado
F8964,C8964,2025-03-06,462.26,Cobrado
F8965,C8965,2025-03-10,110.72,Pendiente
F8966,C8966,2025-03-15,177.21,Cobrado
F8967,C8967,2025-03-10,87.47,Cobrado
F8968,C8968,2025-03-27,110.89,Cobrado
F8969,C8969,2025-03-08,476.13,Pendiente
F8970,C8970,2025-03-13,394.91,Pendiente
F8971,C8971,2025-03-10,481.68,Pendiente
F8972,C8972,2025-03-09,204.38,Cobrado
F8973,C8973,2025-04-02,211.46,Pendiente
F8974,C8974,2025-03-09,195.83,Pendiente
F8975,C8975,2025-03-13,199.44,Cobrado
F8976,C8976,2025-04-01,160.65,Cobrado
F8977,C8977,2025-03-15,486.73,Pendiente
F8978,C8978,2025-03-10,345.15,Pendiente
F8979,C8979,2025-03-25,250.31,Pendiente
F8980,C8980,2025-03-07,238.13,Cobrado
F8981,C8981,2025-03-13,426.26,Pendiente
F8982,C8982,2025-04-01,454.13,Cobrado
F8983,C8983,2025-03-19,442.37,Pendiente
F8984,C8984,2025-03-18,187.5,Pendiente
F8985,C8985,2025-03-27,406.11,Cobrado
F8986,C8986,2025-04-03,443.83,Pendiente
F8987,C8987,2025-03-11,254.68,Cobrado
F8988,C8988,2025-03-15,50.5,Pendiente
F8989,C8989,2025-03-07,218.99,Pendiente
F8990,C8990,2025-03-18,451.54,Cobrado
F8991,C8991,2025-03-29,413.29,Cobrado
F8992,C8992,2025-03-20,264.2,Cobrado
F8993,C8993,2025-03-24,218.81,Pendiente
F8994,C8994,2025-03-05,383.86,Pendiente
F8995,C8995,2025-03-29,234.09,Cobrado
F8996,C8996,2025-03-08,280.35,Cobrado
F8997,C8997,2025-03-29,302.43,Cobrado
F8998,C8998,2025-03-11,71.76,Cobrado
F8999,C8999,2025-03-07,334.7,Cobrado
F9000,C9000,2025-03-12,196.73,Cobrado
F9001,C9001,2025-03-30,280.77,Cobrado
F9002,C9002,2025-03-28,82.79,Pendiente
F9003,C9003,2025-04-03,417.59,Cobrado
F9004,C9004,2025-03-16,394.39,Pendiente
F9005,C9005,2025-04-04,100.57,Pendiente
F9006,C9006,2025-03-20,135.7,Cobrado
F9007,C9007,2025-03-10,58.15,Pendiente
F9008,C9008,2025-03-20,255.78,Cobrado
F9009,C9009,2025-03-29,235.6,Cobrado
F9010,C9010,2025-03-18,84.01,Cobrado
F9011,C9011,2025-03-24,439.78,Pendiente
F9012,C9012,2025-03-22,176.74,Cobrado
F9013,C9013,2025-03-05,472.59,Pendiente
F9014,C9014,2025-04-05,356.42,Cobrado
F9015,C9015,2025-03-14,299.14,Pendiente
F9016,C9016,2025-03-12,54.26,Cobrado
F9017,C9017,2025-03-07,179.92,Pendiente
F9018,C9018,2025-03-18,95.06,Cobrado
F9019,C9019,2025-03-08,399.05,Cobrado
F9020,C9020,2025-03-29,453.46,Cobrado
F9021,C9021,2025-03-17,474.05,Pendiente
F9022,C9022,2025-03-25,441.79,Cobrado
F9023,C9023,2025-03-17,312.13,Cobrado
F9024,C9024,2025-03-05,486.49,Pendiente
F9025,C9025,2025-03-19,174.07,Cobrado
F9026,C9026,2025-03-21,372.67,Pendiente
F9027,C9027,2025-03-25,320.94,Cobrado
F9028,C9028,2025-03-05,446.23,Pendiente
F9029,C9029,2025-03-30,80.28,Cobrado
F9030,C9030,2025-03-10,126.8,Cobrado
F9031,C9031,2025-03-12,257.99,Cobrado
F9032,C9032,2025-03-23,135.71,Pendiente
F9033,C9033,2025-03-23,458.47,Pendiente
F9034,C9034,2025-03-11,53.49,Pendiente
F9035,C9035,2025-03-30,311.9,Cobrado
F9036,C9036,2025-03-14,351.17,Pendiente
F9037,C9037,2025-03-10,127.78,Cobrado
F9038,C9038,2025-03-17,138.85,Cobrado
F9039,C9039,2025-03-12,344.87,Cobrado
F9040,C9040,2025-04-01,119.45,Pendiente
F9041,C9041,2025-03-24,386.73,Cobrado
F9042,C9042,2025-03-26,255.73,Pendiente
F9043,C9043,2025-03-19,65.83,Pendiente
F9044,C9044,2025-04-02,342.59,Pendiente
F9045,C9045,2025-03-05,73.5,Cobrado
F9046,C9046,2025-04-05,64.56,Pendiente
F9047,C9047,2025-03-21,373.8,Pendiente
F9048,C9048,2025-03-10,150.7,Pendiente
F9049,C9049,2025-03-24,54.66,Cobrado
F9050,C9050,2025-03-24,150.51,Pendiente
F9051,C9051,2025-04-04,201.29,Pendiente
F9052,C9052,2025-04-04,360.23,Pendiente
F9053,C9053,2025-03-31,118.29,Pendiente
F9054,C9054,2025-03-13,161.3,Cobrado
F9055,C9055,2025-03-29,75.77,Pendiente
F9056,C9056,2025-03-27,187.45,Cobrado
F9057,C9057,2025-03-17,273.86,Pendiente
F9058,C9058,2025-03-24,199.38,Cobrado
F9059,C9059,2025-03-31,280.18,Cobrado
F9060,C9060,2025-03-13,142.33,Cobrado
F9061,C9061,2025-03-25,271.44,Pendiente
F9062,C9062,2025-03-23,217.34,Cobrado
F9063,C9063,2025-03-15,57.27,Cobrado
F9064,C9064,2025-03-16,244.63,Cobrado
F9065,C9065,2025-03-07,81.78,Pendiente
F9066,C9066,2025-03-21,138.72,Cobrado
F9067,C9067,2025-03-22,136.21,Cobrado
F9068,C9068,2025-03-30,388.36,Cobrado
F9069,C9069,2025-03-24,133.38,Cobrado
F9070,C9070,2025-03-22,363.29,Cobrado
F9071,C9071,2025-03-14,418.59,Pendiente
F9072,C9072,2025-04-04,83.27,Pendiente
F9073,C9073,2025-04-04,180.29,Pendiente
F9074,C9074,2025-03-11,207.07,Cobrado
F9075,C9075,2025-04-03,465.7,Cobrado
F9076,C9076,2025-03-15,62.06,Cobrado
F9077,C9077,2025-03-11,400.01,Pendiente
F9078,C9078,2025-03-16,124.16,Pendiente
F9079,C9079,2025-03-08,117.26,Pendiente
F9080,C9080,2025-03-25,291.03,Pendiente
F9081,C9081,2025-03-10,499.95,Pendiente
F9082,C9082,2025-03-05,74.85,Cobrado
F9083,C9083,2025-03-19,95.44,Cobrado
F9084,C9084,2025-03-08,417.54,Pendiente
F9085,C9085,2025-03-20,325.75,Cobrado
F9086,C9086,2025-03-22,455.6,Pendiente
F9087,C9087,2025-04-04,199.88,Cobrado
F9088,C9088,2025-03-18,118.09,Pendiente
F9089,C9089,2025-03-14,406.14,Pendiente
F9090,C9090,2025-03-20,399.21,Pendiente
F9091,C9091,2025-03-19,402.27,Pendiente
F9092,C9092,2025-03-11,464.93,Cobrado
F9093,C9093,2025-04-03,359.96,Pendiente
F9094,C9094,2025-03-11,228.14,Pendiente
F9095,C9095,2025-04-02,431.07,Pendiente
F9096,C9096,2025-03-27,230.96,Cobrado
F9097,C9097,2025-03-27,277.54,Pendiente
F9098,C9098,2025-03-25,371.16,Cobrado
F9099,C9099,2025-03-25,326.3,Cobrado
F9100,C9100,2025-03-12,494.74,Cobrado
F9101,C9101,2025-03-19,283.36,Pendiente
F9102,C9102,2025-03-05,79.7,Pendiente
F9103,C9103,2025-04-03,345.6,Pendiente
F9104,C9104,2025-03-15,246.18,Pendiente
F9105,C9105,2025-03-23,196.69,Cobrado
F9106,C9106,2025-04-05,463.12,Cobrado
F9107,C9107,2025-03-20,491.2,Cobrado
F9108,C9108,2025-03-13,216.45,Pendiente
F9109,C9109,2025-04-05,204.11,Cobrado
F9110,C9110,2025-03-12,277.52,Cobrado
F9111,C9111,2025-03-23,167.96,Pendiente
F9112,C9112,2025-04-01,418.54,Pendiente
F9113,C9113,2025-04-01,455.87,Cobrado
F9114,C9114,2025-03-18,209.86,Pendiente
F9115,C9115,2025-03-09,229.92,Pendiente
F9116,C9116,2025-03-11,84.91,Cobrado
F9117,C9117,2025-03-20,256.58,Cobrado
F9118,C9118,2025-03-12,74.38,Cobrado
F9119,C9119,2025-03-13,172.41,Cobrado
F9120,C9120,2025-03-05,118.87,Cobrado
F9121,C9121,2025-03-07,274.55,Cobrado
F9122,C9122,2025-03-07,291.76,Pendiente
F9123,C9123,2025-03-27,124.12,Pendiente
F9124,C9124,2025-03-26,199.59,Cobrado
F9125,C9125,2025-03-20,57.9,Cobrado
F9126,C9126,2025-03-11,470.74,Pendiente
F9127,C9127,2025-03-24,174.03,Pendiente
F9128,C9128,2025-03-23,464.85,Pendiente
F9129,C9129,2025-03-21,297.81,Pendiente
F9130,C9130,2025-03-26,344.64,Cobrado
F9131,C9131,2025-03-15,63.11,Cobrado
F9132,C9132,2025-03-18,459.81,Cobrado
F9133,C9133,2025-04-02,139.01,Cobrado
F9134,C9134,2025-03-25,448.38,Cobrado
F9135,C9135,2025-03-19,142.01,Pendiente
F9136,C9136,2025-04-05,131.94,Pendiente
