cliente_id,nombre_cliente,fecha_atencion,servicio
C9185,Cliente 9185,2025-03-01,Servicio C
C9186,Cliente 9186,2025-03-22,Servicio C
C9187,Cliente 9187,2025-03-28,Servicio B
C9188,Cliente 9188,2025-03-30,Servicio A
C9189,Cliente 9189,2025-03-19,Servicio A
C9190,Cliente 9190,2025-03-01,Servicio A
C9191,Cliente 9191,2025-03-31,Servicio B
C9192,Cliente 9192,2025-03-28,Servicio C
C9193,Cliente 9193,2025-03-25,Servicio C
C9194,Cliente 9194,2025-03-04,Servicio A
C9195,Cliente 9195,2025-03-25,Servicio C
C9196,Cliente 9196,2025-03-27,Servicio C
C9197,Cliente 9197,2025-03-19,Servicio C
C9198,Cliente 9198,2025-03-27,Servicio C
C9199,Cliente 9199,2025-03-22,Servicio A
C9200,Cliente 9200,2025-03-03,Servicio A
C9201,Cliente 9201,2025-03-23,Servicio C
C9202,Cliente 9202,2025-03-31,Servicio B
C9203,Cliente 9203,2025-03-25,Servicio A
C9204,Cliente 9204,2025-03-14,Servicio B
C9205,Cliente 9205,2025-03-08,Servicio A
C9206,Cliente 9206,2025-03-01,Servicio C
C9207,Cliente 9207,2025-03-18,Servicio B
C9208,Cliente 9208,2025-03-22,Servicio A
C9209,Cliente 9209,2025-03-27,Servicio C
C9210,Cliente 9210,2025-03-18,Servicio C
C9211,Cliente 9211,2025-03-13,Servicio C
C9212,Cliente 9212,2025-03-27,Servicio A
C9213,Cliente 9213,2025-03-06,Servicio C
C9214,Cliente 9214,2025-03-21,Servicio B
C9215,Cliente 9215,2025-03-13,Servicio A
C9216,Cliente 9216,2025-03-22,Servicio B
C9217,Cliente 9217,2025-03-17,Servicio A
C9218,Cliente 9218,2025-03-25,Servicio C
C9219,Cliente 9219,2025-03-13,Servicio A
C9220,Cliente 9220,2025-03-21,Servicio A
C9221,Cliente 9221,2025-03-19,Servicio A
C9222,Cliente 9222,2025-03-05,Servicio A
C9223,Cliente 9223,2025-03-09,Servicio B
C9224,Cliente 9224,2025-03-07,Servicio C
C9225,Cliente 9225,2025-03-30,Servicio B
C9226,Cliente 9226,2025-03-07,Servicio B
C9227,Cliente 9227,2025-03-05,Servicio A
C9228,Cliente 9228,2025-03-13,Servicio A
C9229,Cliente 9229,2025-03-27,Servicio B
C9230,Cliente 9230,2025-03-20,Servicio B
C9231,Cliente 9231,2025-03-17,Servicio A
C9232,Cliente 9232,2025-03-23,Servicio B
C9233,Cliente 9233,2025-03-10,Servicio C
C9234,Cliente 9234,2025-03-03,Servicio B
C9235,Cliente 9235,2025-03-24,Servicio A
C9236,Cliente 9236,2025-03-25,Servicio B
C9237,Cliente 9237,2025-03-15,Servicio B
C9238,Cliente 9238,2025-03-28,Servicio B
C9239,Cliente 9239,2025-03-31,Servicio B
C9240,Cliente 9240,2025-03-28,Servicio C
C9241,Cliente 9241,2025-03-17,Servicio B
C9242,Cliente 9242,2025-03-19,Servicio B
C9243,Cliente 9243,2025-03-22,Servicio B
C9244,Cliente 9244,2025-03-19,Servicio C
C9245,Cliente 9245,2025-03-28,Servicio A
C9246,Cliente 9246,2025-03-10,Servicio B
C9247,Cliente 9247,2025-03-21,Servicio C
C9248,Cliente 9248,2025-03-23,Servicio C
C9249,Cliente 9249,2025-03-16,Servicio A
C9250,Cliente 9250,2025-03-03,Servicio C
C9251,Cliente 9251,2025-03-12,Servicio A
C9252,Cliente 9252,2025-03-09,Servicio C
C9253,Cliente 9253,2025-03-06,Servicio C
C9254,Cliente 9254,2025-03-31,Servicio C
C9255,Cliente 9255,2025-03-15,Servicio A
C9256,Cliente 9256,2025-03-14,Servicio A
C9257,Cliente 9257,2025-03-12,Servicio A
C9258,Cliente 9258,2025-03-07,Servicio A
C9259,Cliente 9259,2025-03-19,Servicio A
C9260,Cliente 9260,2025-03-18,Servicio C
C9261,Cliente 9261,2025-03-09,Servicio B
C9262,Cliente 9262,2025-03-11,Servicio B
C9263,Cliente 9263,2025-03-01,Servicio C
C9264,Cliente 9264,2025-03-04,Servicio A
C9265,Cliente 9265,2025-03-01,Servicio C
C9266,Cliente 9266,2025-03-17,Servicio C
C9267,Cliente 9267,2025-03-17,Servicio C
C9268,Cliente 9268,2025-03-05,Servicio A
C9269,Cliente 9269,2025-03-11,Servicio C
C9270,Cliente 9270,2025-03-05,Servicio C
C9271,Cliente 9271,2025-03-21,Servicio A
C9272,Cliente 9272,2025-03-22,Servicio A
C9273,Cliente 9273,2025-03-14,Servicio B
C9274,Cliente 9274,2025-03-08,Servicio A
C9275,Cliente 9275,2025-03-26,Servicio C
C9276,Cliente 9276,2025-03-19,Servicio A
C9277,Cliente 9277,2025-03-04,Servicio A
C9278,Cliente 9278,2025-03-11,Servicio A
C9279,Cliente 9279,2025-03-12,Servicio B
C9280,Cliente 9280,2025-03-30,Servicio C
C9281,Cliente 9281,2025-03-01,Servicio C
C9282,Cliente 9282,2025-03-17,Servicio C
C9283,Cliente 9283,2025-03-24,Servicio C
C9284,Cliente 9284,2025-03-17,Servicio B
C9285,Cliente 9285,2025-04-01,Servicio B
C9286,Cliente 9286,2025-03-23,Servicio A
C9287,Cliente 9287,2025-03-08,Servicio A
C9288,Cliente 9288,2025-03-18,Servicio A
C9289,Cliente 9289,2025-03-10,Servicio C
C9290,Cliente 9290,2025-03-16,Servicio B
C9291,Cliente 9291,2025-03-29,Servicio C
C9292,Cliente 9292,2025-03-23,Servicio B
C9293,Cliente 9293,2025-03-17,Servicio C
C9294,Cliente 9294,2025-03-12,Servicio B
C9295,Cliente 9295,2025-03-27,Servicio A
C9296,Cliente 9296,2025-03-30,Servicio A
C9297,Cliente 9297,2025-04-01,Servicio A
C9298,Cliente 9298,2025-03-06,Servicio B
C9299,Cliente 9299,2025-03-06,Servicio C
C9300,Cliente 9300,2025-03-15,Servicio B
C9301,Cliente 9301,2025-03-24,Servicio A
C9302,Cliente 9302,2025-03-20,Servicio A
C9303,Cliente 9303,2025-03-03,Servicio C
C9304,Cliente 9304,2025-04-01,Servicio C
C9305,Cliente 9305,2025-03-19,Servicio A
C9306,Cliente 9306,2025-03-25,Servicio B
C9307,Cliente 9307,2025-03-29,Servicio B
C9308,Cliente 9308,2025-03-02,Servicio A
C9309,Cliente 9309,2025-03-09,Servicio A
C9310,Cliente 9310,2025-03-13,Servicio B
C9311,Cliente 9311,2025-03-23,Servicio A
C9312,Cliente 9312,2025-03-11,Servicio A
C9313,Cliente 9313,2025-03-09,Servicio A
C9314,Cliente 9314,2025-04-01,Servicio B
C9315,Cliente 9315,2025-03-01,Servicio A
C9316,Cliente 9316,2025-03-10,Servicio B
C9317,Cliente 9317,2025-03-30,Servicio C
C9318,Cliente 9318,2025-03-02,Servicio C
C9319,Cliente 9319,2025-03-10,Servicio A
C9320,Cliente 9320,2025-03-09,Servicio B
C9321,Cliente 9321,2025-03-21,Servicio B
C9322,Cliente 9322,2025-03-01,Servicio A
C9323,Cliente 9323,2025-03-03,Servicio A
C9324,Cliente 9324,2025-03-30,Servicio A
C9325,Cliente 9325,2025-03-22,Servicio C
C9326,Cliente 9326,2025-03-10,Servicio C
C9327,Cliente 9327,2025-03-04,Servicio A
C9328,Cliente 9328,2025-03-03,Servicio A
C9329,Cliente 9329,2025-03-10,Servicio B
C9330,Cliente 9330,2025-03-02,Servicio C
C9331,Cliente 9331,2025-03-15,Servicio B
C9332,Cliente 9332,2025-03-05,Servicio C
C9333,Cliente 9333,2025-03-15,Servicio C
C9334,Cliente 9334,2025-03-07,Servicio B
C9335,Cliente 9335,2025-03-02,Servicio C
C9336,Cliente 9336,2025-03-03,Servicio A
C9337,Cliente 9337,2025-03-15,Servicio C
C9338,Cliente 9338,2025-04-01,Servicio B
C9339,Cliente 9339,2025-03-08,Servicio C
C9340,Cliente 9340,2025-03-31,Servicio A
C9341,Cliente 9341,2025-03-21,Servicio B
C9342,Cliente 9342,2025-03-22,Servicio B
C9343,Cliente 9343,2025-03-29,Servicio B
C9344,Cliente 9344,2025-03-28,Servicio C
C9345,Cliente 9345,2025-03-31,Servicio B
C9346,Cliente 9346,2025-03-26,Servicio B
C9347,Cliente 9347,2025-03-09,Servicio B
C9348,Cliente 9348,2025-03-23,Servicio C
C9349,Cliente 9349,2025-03-03,Servicio B
C9350,Cliente 9350,2025-03-14,Servicio A
C9351,Cliente 9351,2025-04-01,Servicio A
C9352,Cliente 9352,2025-03-17,Servicio A
C9353,Cliente 9353,2025-03-21,Servicio A
C9354,Cliente 9354,2025-03-17,Servicio C
C9355,Cliente 9355,2025-03-19,Servicio C
C9356,Cliente 9356,2025-03-31,Servicio B
C9357,Cliente 9357,2025-03-10,Servicio C
C9358,Cliente 9358,2025-03-24,Servicio C
C9359,Cliente 9359,2025-03-21,Servicio B
C9360,Cliente 9360,2025-03-30,Servicio A
C9361,Cliente 9361,2025-03-15,Servicio C
C9362,Cliente 9362,2025-03-26,Servicio C
C9363,Cliente 9363,2025-04-01,Servicio A
C9364,Cliente 9364,2025-03-21,Servicio B
C9365,Cliente 9365,2025-03-04,Servicio B
C9366,Cliente 9366,2025-03-16,Servicio A
C9367,Cliente 9367,2025-04-01,Servicio A
C9368,Cliente 9368,2025-03-04,Servicio B
C9369,Cliente 9369,2025-03-10,Servicio B
C9370,Cliente 9370,2025-03-23,Servicio C
C9371,Cliente 9371,2025-03-07,Servicio B
C9372,Cliente 9372,2025-03-21,Servicio A
C9373,Cliente 9373,2025-03-31,Servicio C
C9374,Cliente 9374,2025-03-07,Servicio B
C9375,Cliente 9375,2025-03-29,Servicio A
C9376,Cliente 9376,2025-03-20,Servicio A
C9377,Cliente 9377,2025-03-22,Servicio C
C9378,Cliente 9378,2025-03-27,Servicio B
C9379,Cliente 9379,2025-03-11,Servicio A
C9380,Cliente 9380,2025-03-25,Servicio B
C9381,Cliente 9381,2025-03-11,Servicio B
C9382,Cliente 9382,2025-03-09,Servicio A
C9383,Cliente 9383,2025-03-14,Servicio A
C9384,Cliente 9384,2025-03-24,Servicio A
C9385,Cliente 9385,2025-03-05,Servicio A
C9386,Cliente 9386,2025-04-01,Servicio B
C9387,Cliente 9387,2025-03-30,Servicio A
C9388,Cliente 9388,2025-03-18,Servicio A
C9389,Cliente 9389,2025-03-26,Servicio C
C9390,Cliente 9390,2025-03-01,Servicio A
C9391,Cliente 9391,2025-03-20,Servicio A
C9392,Cliente 9392,2025-03-02,Servicio A
C9393,Cliente 9393,2025-03-01,Servicio A
C9394,Cliente 9394,2025-03-23,Servicio C
C9395,Cliente 9395,2025-03-18,Servicio C
C9396,Cliente 9396,2025-03-26,Servicio C
C9397,Cliente 9397,2025-03-26,Servicio C
C9398,Cliente 9398,2025-03-05,Servicio A
C9399,Cliente 9399,2025-03-02,Servicio B
C9400,Cliente 9400,2025-03-24,Servicio A
C9401,Cliente 9401,2025-03-14,Servicio C
C9402,Cliente 9402,2025-03-27,Servicio C
C9403,Cliente 9403,2025-03-26,Servicio B
C9404,Cliente 9404,2025-03-28,Servicio A
C9405,Cliente 9405,2025-03-16,Servicio C
C9406,Cliente 9406,2025-03-04,Servicio A
C9407,Cliente 9407,2025-03-28,Servicio A
C9408,Cliente 9408,2025-03-22,Servicio C
C9409,Cliente 9409,2025-03-16,Servicio A
C9410,Cliente 9410,2025-03-05,Servicio A
C9411,Cliente 9411,2025-03-03,Servicio A
C9412,Cliente 9412,2025-03-17,Servicio A
C9413,Cliente 9413,2025-03-24,Servicio B
C9414,Cliente 9414,2025-03-10,Servicio A
C9415,Cliente 9415,2025-03-26,Servicio C
C9416,Cliente 9416,2025-03-17,Servicio C
C9417,Cliente 9417,2025-03-03,Servicio C
C9418,Cliente 9418,2025-03-09,Servicio A
C9419,Cliente 9419,2025-03-19,Servicio C
C9420,Cliente 9420,2025-04-01,Servicio B
C9421,Cliente 9421,2025-03-08,Servicio B
C9422,Cliente 9422,2025-03-08,Servicio C
C9423,Cliente 9423,2025-03-02,Servicio C
C9424,Cliente 9424,2025-03-27,Servicio B
C9425,Cliente 9425,2025-03-23,Servicio A
C9426,Cliente 9426,2025-03-31,Servicio C
C9427,Cliente 9427,2025-03-02,Servicio B
C9428,Cliente 9428,2025-03-18,Servicio A
C9429,Cliente 9429,2025-03-04,Servicio C
C9430,Cliente 9430,2025-03-07,Servicio B
C9431,Cliente 9431,2025-03-15,Servicio C
C9432,Cliente 9432,2025-03-29,Servicio B
C9433,Cliente 9433,2025-03-26,Servicio B
C9434,Cliente 9434,2025-03-07,Servicio A
C9435,Cliente 9435,2025-04-01,Servicio B
C9436,Cliente 9436,2025-03-21,Servicio B
C9437,Cliente 9437,2025-03-12,Servicio C
C9438,Cliente 9438,2025-03-11,Servicio B
C9439,Cliente 9439,2025-03-22,Servicio A
C9440,Cliente 9440,2025-03-02,Servicio B
C9441,Cliente 9441,2025-04-01,Servicio B
C9442,Cliente 9442,2025-03-26,Servicio B
C9443,Cliente 9443,2025-03-23,Servicio C
C9444,Cliente 9444,2025-03-31,Servicio B
C9445,Cliente 9445,2025-03-05,Servicio B
C9446,Cliente 9446,2025-03-09,Servicio A
C9447,Cliente 9447,2025-03-30,Servicio C
C9448,Cliente 9448,2025-03-28,Servicio C
C9449,Cliente 9449,2025-04-01,Servicio C
C9450,Cliente 9450,2025-03-04,Servicio C
C9451,Cliente 9451,2025-03-03,Servicio C
C9452,Cliente 9452,2025-03-13,Servicio C
C9453,Cliente 9453,2025-03-28,Servicio A
C9454,Cliente 9454,2025-03-23,Servicio A
C9455,Cliente 9455,2025-03-20,Servicio C
C9456,Cliente 9456,2025-03-29,Servicio B
C9457,Cliente 9457,2025-03-30,Servicio B
C9458,Cliente 9458,2025-03-24,Servicio B
C9459,Cliente 9459,2025-03-29,Servicio C
C9460,Cliente 9460,2025-03-07,Servicio B
C9461,Cliente 9461,2025-03-17,Servicio A
C9462,Cliente 9462,2025-03-29,Servicio C
C9463,Cliente 9463,2025-03-29,Servicio C
C9464,Cliente 9464,2025-03-07,Servicio B
C9465,Cliente 9465,2025-03-31,Servicio C
C9466,Cliente 9466,2025-03-12,Servicio C
C9467,Cliente 9467,2025-03-13,Servicio C
C9468,Cliente 9468,2025-03-30,Servicio B
C9469,Cliente 9469,2025-03-17,Servicio C
C9470,Cliente 9470,2025-03-05,Servicio C
C9471,Cliente 9471,2025-03-17,Servicio A
C9472,Cliente 9472,2025-03-07,Servicio A
C9473,Cliente 9473,2025-03-08,Servicio B
C9474,Cliente 9474,2025-03-07,Servicio C
C9475,Cliente 9475,2025-03-19,Servicio B
C9476,Cliente 9476,2025-03-20,Servicio C
C9477,Cliente 9477,2025-03-28,Servicio A
C9478,Cliente 9478,2025-03-18,Servicio A
C9479,Cliente 9479,2025-03-27,Servicio A
C9480,Cliente 9480,2025-03-24,Servicio B
C9481,Cliente 9481,2025-03-25,Servicio A
C9482,Cliente 9482,2025-03-30,Servicio C
C9483,Cliente 9483,2025-03-01,Servicio B
C9484,Cliente 9484,2025-03-16,Servicio B
C9485,Cliente 9485,2025-03-04,Servicio B
C9486,Cliente 9486,2025-03-07,Servicio C
C9487,Cliente 9487,2025-03-27,Servicio A
C9488,Cliente 9488,2025-03-23,Servicio C
C9489,Cliente 9489,2025-03-12,Servicio A
C9490,Cliente 9490,2025-03-05,Servicio C
C9491,Cliente 9491,2025-03-27,Servicio B
C9492,Cliente 9492,2025-03-21,Servicio A
C9493,Cliente 9493,2025-03-02,Servicio C
C9494,Cliente 9494,2025-03-07,Servicio B
C9495,Cliente 9495,2025-03-12,Servicio A
C9496,Cliente 9496,2025-03-21,Servicio A
C9497,Cliente 9497,2025-03-30,Servicio B
C9498,Cliente 9498,2025-03-26,Servicio C
C9499,Cliente 9499,2025-03-16,Servicio B
C9500,Cliente 9500,2025-03-28,Servicio B
C9501,Cliente 9501,2025-03-20,Servicio A
C9502,Cliente 9502,2025-03-27,Servicio B
C9503,Cliente 9503,2025-03-12,Servicio B
C9504,Cliente 9504,2025-03-20,Servicio B
C9505,Cliente 9505,2025-03-07,Servicio A
C9506,Cliente 9506,2025-03-14,Servicio A
C9507,Cliente 9507,2025-03-28,Servicio A
C9508,Cliente 9508,2025-03-27,Servicio C
C9509,Cliente 9509,2025-03-28,Servicio C
C9510,Cliente 9510,2025-03-19,Servicio A
C9511,Cliente 9511,2025-03-03,Servicio B
C9512,Cliente 9512,2025-03-05,Servicio C
C9513,Cliente 9513,2025-03-19,Servicio B
C9514,Cliente 9514,2025-03-19,Servicio A
C9515,Cliente 9515,2025-03-02,Servicio A
C9516,Cliente 9516,2025-03-06,Servicio B
C9517,Cliente 9517,2025-03-20,Servicio B
C9518,Cliente 9518,2025-03-06,Servicio A
C9519,Cliente 9519,2025-03-29,Servicio C
C9520,Cliente 9520,2025-03-23,Servicio B
C9521,Cliente 9521,2025-03-16,Servicio C
C9522,Cliente 9522,2025-03-20,Servicio C
C9523,Cliente 9523,2025-03-30,Servicio B
C9524,Cliente 9524,2025-03-29,Servicio C
C9525,Cliente 9525,2025-03-10,Servicio B
C9526,Cliente 9526,2025-03-23,Servicio B
C9527,Cliente 9527,2025-03-10,Servicio A
C9528,Cliente 9528,2025-03-19,Servicio C
C9529,Cliente 9529,2025-03-20,Servicio B
C9530,Cliente 9530,2025-03-23,Servicio A
C9531,Cliente 9531,2025-03-05,Servicio B
C9532,Cliente 9532,2025-03-29,Servicio B
C9533,Cliente 9533,2025-03-26,Servicio B
C9534,Cliente 9534,2025-03-19,Servicio A
C9535,Cliente 9535,2025-03-08,Servicio A
C9536,Cliente 9536,2025-03-23,Servicio A
C9537,Cliente 9537,2025-03-07,Servicio A
C9538,Cliente 9538,2025-03-04,Servicio A
C9539,Cliente 9539,2025-03-26,Servicio B
C9540,Cliente 9540,2025-03-01,Servicio C
C9541,Cliente 9541,2025-03-12,Servicio B
C9542,Cliente 9542,2025-03-29,Servicio A
C9543,Cliente 9543,2025-03-10,Servicio A
C9544,Cliente 9544,2025-03-04,Servicio C
C9545,Cliente 9545,2025-03-01,Servicio A
C9546,Cliente 9546,2025-03-28,Servicio A
C9547,Cliente 9547,2025-03-21,Servicio A
C9548,Cliente 9548,2025-03-29,Servicio C
C9549,Cliente 9549,2025-03-13,Servicio B
C9550,Cliente 9550,2025-03-01,Servicio A
C9551,Cliente 9551,2025-03-22,Servicio C
C9552,Cliente 9552,2025-03-16,Servicio C
C9553,Cliente 9553,2025-03-21,Servicio A
C9554,Cliente 9554,2025-03-15,Servicio A
C9555,Cliente 9555,2025-03-02,Servicio C
C9556,Cliente 9556,2025-03-12,Servicio B
C9557,Cliente 9557,2025-03-19,Servicio A
C9558,Cliente 9558,2025-03-26,Servicio A
C9559,Cliente 9559,2025-03-04,Servicio A
C9560,Cliente 9560,2025-03-06,Servicio A
C9561,Cliente 9561,2025-03-22,Servicio A
C9562,Cliente 9562,2025-03-04,Servicio C
C9563,Cliente 9563,2025-03-03,Servicio A
C9564,Cliente 9564,2025-03-20,Servicio C
C9565,Cliente 9565,2025-03-02,Servicio A
C9566,Cliente 9566,2025-03-31,Servicio C
C9567,Cliente 9567,2025-03-09,Servicio C
C9568,Cliente 9568,2025-04-01,Servicio C
C9569,Cliente 9569,2025-03-17,Servicio C
C9570,Cliente 9570,2025-03-30,Servicio A
C9571,Cliente 9571,2025-03-15,Servicio A
C9572,Cliente 9572,2025-03-24,Servicio C
C9573,Cliente 9573,2025-03-07,Servicio C
C9574,Cliente 9574,2025-03-06,Servicio B
C9575,Cliente 9575,2025-03-08,Servicio C
C9576,Cliente 9576,2025-03-30,Servicio C
C9577,Cliente 9577,2025-03-25,Servicio A
C9578,Cliente 9578,2025-03-01,Servicio C
C9579,Cliente 9579,2025-03-21,Servicio C
C9580,Cliente 9580,2025-03-10,Servicio A
C9581,Cliente 9581,2025-03-13,Servicio A
C9582,Cliente 9582,2025-03-20,Servicio A
C9583,Cliente 9583,2025-03-09,Servicio B
C9584,Cliente 9584,2025-03-03,Servicio A
C9585,Cliente 9585,2025-03-22,Servicio C
C9586,Cliente 9586,2025-03-19,Servicio C
C9587,Cliente 9587,2025-03-15,Servicio A
C9588,Cliente 9588,2025-03-13,Servicio A
C9589,Cliente 9589,2025-03-20,Servicio C
C9590,Cliente 9590,2025-03-20,Servicio C
C9591,Cliente 9591,2025-04-01,Servicio C
C9592,Cliente 9592,2025-03-12,Servicio A
C9593,Cliente 9593,2025-03-04,Servicio B
C9594,Cliente 9594,2025-03-28,Servicio B
C9595,Cliente 9595,2025-03-29,Servicio B
C9596,Cliente 9596,2025-03-07,Servicio B
C9597,Cliente 9597,2025-03-27,Servicio B
C9598,Cliente 9598,2025-03-18,Servicio B
C9599,Cliente 9599,2025-03-25,Servicio C
C9600,Cliente 9600,2025-03-27,Servicio B
C9601,Cliente 9601,2025-03-10,Servicio B
C9602,Cliente 9602,2025-03-01,Servicio A
C9603,Cliente 9603,2025-03-02,Servicio C
C9604,Cliente 9604,2025-03-14,Servicio B
C9605,Cliente 9605,2025-03-18,Servicio C
C9606,Cliente 9606,2025-03-19,Servicio A
C9607,Cliente 9607,2025-03-30,Servicio A
C9608,Cliente 9608,2025-03-02,Servicio A
C9609,Cliente 9609,2025-04-01,Servicio B
C9610,Cliente 9610,2025-03-03,Servicio A
C9611,Cliente 9611,2025-03-18,Servicio A
C9612,Cliente 9612,2025-03-06,Servicio C
C9613,Cliente 9613,2025-03-23,Servicio A
C9614,Cliente 9614,2025-03-15,Servicio B
C9615,Cliente 9615,2025-03-14,Servicio A
C9616,Cliente 9616,2025-03-08,Servicio B
C9617,Cliente 9617,2025-04-01,Servicio A
C9618,Cliente 9618,2025-03-27,Servicio B
C9619,Cliente 9619,2025-03-24,Servicio B
C9620,Cliente 9620,2025-03-24,Servicio C
C9621,Cliente 9621,2025-03-15,Servicio A
C9622,Cliente 9622,2025-03-01,Servicio B
C9623,Cliente 9623,2025-03-10,Servicio A
C9624,Cliente 9624,2025-03-11,Servicio B
C9625,Cliente 9625,2025-03-14,Servicio A
C9626,Cliente 9626,2025-03-26,Servicio A
C9627,Cliente 9627,2025-03-03,Servicio B
C9628,Cliente 9628,2025-03-31,Servicio C
C9629,Cliente 9629,2025-03-22,Servicio A
C9630,Cliente 9630,2025-03-31,Servicio C
C9631,Cliente 9631,2025-03-25,Servicio B
C9632,Cliente 9632,2025-03-07,Servicio C
C9633,Cliente 9633,2025-03-10,Servicio C
C9634,Cliente 9634,2025-03-15,Servicio A
C9635,Cliente 9635,2025-03-03,Servicio C
C9636,Cliente 9636,2025-03-15,Servicio A
C9637,Cliente 9637,2025-03-01,Servicio C
C9638,Cliente 9638,2025-03-11,Servicio B
C9639,Cliente 9639,2025-03-23,Servicio C
C9640,Cliente 9640,2025-03-19,Servicio B
C9641,Cliente 9641,2025-03-31,Servicio B
C9642,Cliente 9642,2025-03-03,Servicio C
C9643,Cliente 9643,2025-03-27,Servicio A
C9644,Cliente 9644,2025-03-30,Servicio A
C9645,Cliente 9645,2025-03-18,Servicio A
C9646,Cliente 9646,2025-03-20,Servicio C
C9647,Cliente 9647,2025-03-10,Servicio B
C9648,Cliente 9648,2025-03-01,Servicio C
C9649,Cliente 9649,2025-03-02,Servicio A
C9650,Cliente 9650,2025-03-18,Servicio B
C9651,Cliente 9651,2025-03-09,Servicio A
C9652,Cliente 9652,2025-03-05,Servicio A
C9653,Cliente 9653,2025-03-18,Servicio A
C9654,Cliente 9654,2025-03-15,Servicio C
C9655,Cliente 9655,2025-03-31,Servicio C
C9656,Cliente 9656,2025-03-20,Servicio A
C9657,Cliente 9657,2025-03-27,Servicio A
C9658,Cliente 9658,2025-03-20,Servicio A
C9659,Cliente 9659,2025-03-14,Servicio C
C9660,Cliente 9660,2025-03-01,Servicio C
C9661,Cliente 9661,2025-03-18,Servicio B
C9662,Cliente 9662,2025-03-27,Servicio A
C9663,Cliente 9663,2025-03-02,Servicio A
C9664,Cliente 9664,2025-03-13,Servicio C
C9665,Cliente 9665,2025-03-12,Servicio A
C9666,Cliente 9666,2025-03-01,Servicio C
C9667,Cliente 9667,2025-03-19,Servicio C
C9668,Cliente 9668,2025-03-03,Servicio C
C9669,Cliente 9669,2025-03-03,Servicio C
C9670,Cliente 9670,2025-03-08,Servicio B
C9671,Cliente 9671,2025-03-17,Servicio A
C9672,Cliente 9672,2025-03-30,Servicio B
C9673,Cliente 9673,2025-03-13,Servicio A
C9674,Cliente 9674,2025-03-31,Servicio B
C9675,Cliente 9675,2025-04-01,Servicio B
C9676,Cliente 9676,2025-03-24,Servicio A
C9677,Cliente 9677,2025-03-19,Servicio A
C9678,Cliente 9678,2025-03-14,Servicio C
C9679,Cliente 9679,2025-03-17,Servicio C
C9680,Cliente 9680,2025-03-04,Servicio A
C9681,Cliente 9681,2025-03-25,Servicio A
C9682,Cliente 9682,2025-03-19,Servicio B
C9683,Cliente 9683,2025-03-16,Servicio A
C9684,Cliente 9684,2025-03-11,Servicio C
C9685,Cliente 9685,2025-03-22,Servicio C
C9686,Cliente 9686,2025-03-17,Servicio A
C9687,Cliente 9687,2025-03-07,Servicio C
C9688,Cliente 9688,2025-03-27,Servicio A
C9689,Cliente 9689,2025-03-02,Servicio A
C9690,Cliente 9690,2025-03-12,Servicio A
C9691,Cliente 9691,2025-03-22,Servicio A
C9692,Cliente 9692,2025-03-01,Servicio A
C9693,Cliente 9693,2025-03-18,Servicio A
C9694,Cliente 9694,2025-03-05,Servicio C
C9695,Cliente 9695,2025-03-25,Servicio B
C9696,Cliente 9696,2025-03-06,Servicio B
C9697,Cliente 9697,2025-03-13,Servicio C
C9698,Cliente 9698,2025-03-15,Servicio A
C9699,Cliente 9699,2025-03-23,Servicio C
C9700,Cliente 9700,2025-03-10,Servicio A
C9701,Cliente 9701,2025-03-30,Servicio B
C9702,Cliente 9702,2025-03-21,Servicio B
C9703,Cliente 9703,2025-03-30,Servicio C
C9704,Cliente 9704,2025-03-20,Servicio A
C9705,Cliente 9705,2025-03-17,Servicio B
C9706,Cliente 9706,2025-03-19,Servicio A
C9707,Cliente 9707,2025-03-19,Servicio B
C9708,Cliente 9708,2025-03-18,Servicio B
C9709,Cliente 9709,2025-03-29,Servicio A
C9710,Cliente 9710,2025-03-02,Servicio C
C9711,Cliente 9711,2025-03-05,Servicio C
C9712,Cliente 9712,2025-03-02,Servicio A
C9713,Cliente 9713,2025-03-11,Servicio B
C9714,Cliente 9714,2025-03-10,Servicio C
C9715,Cliente 9715,2025-03-04,Servicio C
C9716,Cliente 9716,2025-03-05,Servicio B
C9717,Cliente 9717,2025-03-26,Servicio C
C9718,Cliente 9718,2025-03-10,Servicio A
C9719,Cliente 9719,2025-03-01,Servicio C
C9720,Cliente 9720,2025-03-26,Servicio C
C9721,Cliente 9721,2025-03-28,Servicio B
C9722,Cliente 9722,2025-03-05,Servicio A
C9723,Cliente 9723,2025-03-13,Servicio A
C9724,Cliente 9724,2025-03-19,Servicio A
