ordernumber,orderlinenumber,shippeddate,requireddate,customernumber,employeenumber,productcode,status,comments,quantityordered,priceeach,sales_amount,days_to_ship,days_required,total_sales_line
10354,6,2004-12-05,2004-12-10,323,1612,S10_1678,Shipped,,42,84.22,3537.24,1.0,6,3537.24
10354,7,2004-12-05,2004-12-10,323,1612,S18_3278,Shipped,,36,69.15,2489.4,1.0,6,2489.4
10354,8,2004-12-05,2004-12-10,323,1612,S18_1889,Shipped,,21,76.23,1600.8300000000002,1.0,6,1600.8300000000002
10354,9,2004-12-05,2004-12-10,323,1612,S12_1099,Shipped,,31,157.6,4885.599999999999,1.0,6,4885.599999999999
10354,10,2004-12-05,2004-12-10,323,1612,S18_2625,Shipped,,28,49.06,1373.68,1.0,6,1373.68
10354,11,2004-12-05,2004-12-10,323,1612,S12_3380,Shipped,,29,98.65,2860.8500000000004,1.0,6,2860.8500000000004
10354,12,2004-12-05,2004-12-10,323,1612,S12_3990,Shipped,,23,76.61,1762.03,1.0,6,1762.03
10354,13,2004-12-05,2004-12-10,323,1612,S12_4675,Shipped,,28,100.19,2805.3199999999997,1.0,6,2805.3199999999997
10355,1,2004-12-13,2004-12-14,141,1370,S18_3782,Shipped,,31,60.3,1869.3,6.0,7,1869.3
10355,2,2004-12-13,2004-12-14,141,1370,S18_4721,Shipped,,25,124.99,3124.75,6.0,7,3124.75
10355,3,2004-12-13,2004-12-14,141,1370,S24_2360,Shipped,,41,56.1,2300.1,6.0,7,2300.1
10355,4,2004-12-13,2004-12-14,141,1370,S24_2972,Shipped,,36,37.38,1345.68,6.0,7,1345.68
10355,5,2004-12-13,2004-12-14,141,1370,S32_4485,Shipped,,40,93.89,3755.6,6.0,7,3755.6
10355,6,2004-12-13,2004-12-14,141,1370,S24_3371,Shipped,,44,60.62,2667.2799999999997,6.0,7,2667.2799999999997
10355,7,2004-12-13,2004-12-14,141,1370,S18_3482,Shipped,,23,117.59,2704.57,6.0,7,2704.57
10355,8,2004-12-13,2004-12-14,141,1370,S24_3856,Shipped,,32,137.62,4403.84,6.0,7,4403.84
10355,9,2004-12-13,2004-12-14,141,1370,S24_4620,Shipped,,28,75.18,2105.04,6.0,7,2105.04
10355,10,2004-12-13,2004-12-14,141,1370,S32_2206,Shipped,,38,32.99,1253.6200000000001,6.0,7,1253.6200000000001
10356,1,2004-12-12,2004-12-15,250,1337,S18_2795,Shipped,,30,158.63,4758.9,3.0,6,4758.9
10356,2,2004-12-12,2004-12-15,250,1337,S18_1984,Shipped,,27,130.87,3533.4900000000002,3.0,6,3533.4900000000002
10356,3,2004-12-12,2004-12-15,250,1337,S18_2325,Shipped,,29,106.79,3096.9100000000003,3.0,6,3096.9100000000003
10356,4,2004-12-12,2004-12-15,250,1337,S50_4713,Shipped,,26,78.11,2030.86,3.0,6,2030.86
10356,5,2004-12-12,2004-12-15,250,1337,S24_1937,Shipped,,48,31.86,1529.28,3.0,6,1529.28
10356,6,2004-12-12,2004-12-15,250,1337,S18_1367,Shipped,,22,44.75,984.5,3.0,6,984.5
10356,7,2004-12-12,2004-12-15,250,1337,S24_2022,Shipped,,26,42.11,1094.86,3.0,6,1094.86
10356,8,2004-12-12,2004-12-15,250,1337,S18_1129,Shipped,,43,120.31,5173.33,3.0,6,5173.33
10356,9,2004-12-12,2004-12-15,250,1337,S18_1342,Shipped,,50,82.19,4109.5,3.0,6,4109.5
10357,1,2004-12-14,2004-12-16,124,1165,S18_1097,Shipped,,39,112.0,4368.0,4.0,6,4368.0
10357,2,2004-12-14,2004-12-16,124,1165,S18_4600,Shipped,,28,105.34,2949.52,4.0,6,2949.52
10357,3,2004-12-14,2004-12-16,124,1165,S18_3320,Shipped,,25,84.33,2108.25,4.0,6,2108.25
10357,4,2004-12-14,2004-12-16,124,1165,S18_3136,Shipped,,44,104.72,4607.68,4.0,6,4607.68
10357,5,2004-12-14,2004-12-16,124,1165,S18_2957,Shipped,,49,59.34,2907.6600000000003,4.0,6,2907.6600000000003
10357,6,2004-12-14,2004-12-16,124,1165,S18_2949,Shipped,,41,91.18,3738.38,4.0,6,3738.38
10357,7,2004-12-14,2004-12-16,124,1165,S18_2432,Shipped,,41,58.95,2416.9500000000003,4.0,6,2416.9500000000003
10357,8,2004-12-14,2004-12-16,124,1165,S12_1666,Shipped,,49,109.34,5357.66,4.0,6,5357.66
10357,9,2004-12-14,2004-12-16,124,1165,S10_4962,Shipped,,43,135.92,5844.5599999999995,4.0,6,5844.5599999999995
10357,10,2004-12-14,2004-12-16,124,1165,S10_1949,Shipped,,32,199.3,6377.6,4.0,6,6377.6
10358,1,2004-12-16,2004-12-16,141,1370,S32_1268,Shipped,Customer requested that DHL is used for this shipping,41,82.83,3396.0299999999997,6.0,6,3396.0299999999997
10358,2,2004-12-16,2004-12-16,141,1370,S32_3522,Shipped,Customer requested that DHL is used for this shipping,36,51.71,1861.56,6.0,6,1861.56
10358,3,2004-12-16,2004-12-16,141,1370,S700_2824,Shipped,Customer requested that DHL is used for this shipping,27,85.98,2321.46,6.0,6,2321.46
10358,4,2004-12-16,2004-12-16,141,1370,S24_2840,Shipped,Customer requested that DHL is used for this shipping,36,33.59,1209.2400000000002,6.0,6,1209.2400000000002
10358,5,2004-12-16,2004-12-16,141,1370,S12_3148,Shipped,Customer requested that DHL is used for this shipping,49,129.93,6366.570000000001,6.0,6,6366.570000000001
10358,6,2004-12-16,2004-12-16,141,1370,S24_4258,Shipped,Customer requested that DHL is used for this shipping,41,88.62,3633.42,6.0,6,3633.42
10358,7,2004-12-16,2004-12-16,141,1370,S24_2300,Shipped,Customer requested that DHL is used for this shipping,41,127.79,5239.39,6.0,6,5239.39
10358,8,2004-12-16,2004-12-16,141,1370,S18_4668,Shipped,Customer requested that DHL is used for this shipping,30,46.29,1388.7,6.0,6,1388.7
10358,9,2004-12-16,2004-12-16,141,1370,S12_4473,Shipped,Customer requested that DHL is used for this shipping,42,98.36,4131.12,6.0,6,4131.12
10358,10,2004-12-16,2004-12-16,141,1370,S18_2238,Shipped,Customer requested that DHL is used for this shipping,20,142.45,2849.0,6.0,6,2849.0
10358,11,2004-12-16,2004-12-16,141,1370,S18_2319,Shipped,Customer requested that DHL is used for this shipping,20,99.41,1988.1999999999998,6.0,6,1988.1999999999998
10358,12,2004-12-16,2004-12-16,141,1370,S18_3232,Shipped,Customer requested that DHL is used for this shipping,32,137.17,4389.44,6.0,6,4389.44
10358,13,2004-12-16,2004-12-16,141,1370,S18_4027,Shipped,Customer requested that DHL is used for this shipping,25,117.77,2944.25,6.0,6,2944.25
10358,14,2004-12-16,2004-12-16,141,1370,S24_1444,Shipped,Customer requested that DHL is used for this shipping,44,56.07,2467.08,6.0,6,2467.08
10359,1,2004-12-18,2004-12-23,353,1337,S32_3207,Shipped,,22,62.14,1367.08,3.0,8,1367.08
10359,2,2004-12-18,2004-12-23,353,1337,S50_1392,Shipped,,46,99.55,4579.3,3.0,8,4579.3
10359,3,2004-12-18,2004-12-23,353,1337,S32_2509,Shipped,,36,45.45,1636.2,3.0,8,1636.2
10359,4,2004-12-18,2004-12-23,353,1337,S50_1514,Shipped,,25,47.45,1186.25,3.0,8,1186.25
10359,5,2004-12-18,2004-12-23,353,1337,S12_3891,Shipped,,49,162.64,7969.36,3.0,8,7969.36
10359,6,2004-12-18,2004-12-23,353,1337,S10_4757,Shipped,,48,122.4,5875.200000000001,3.0,8,5875.200000000001
10359,7,2004-12-18,2004-12-23,353,1337,S24_4048,Shipped,,22,108.82,2394.04,3.0,8,2394.04
10359,8,2004-12-18,2004-12-23,353,1337,S12_1108,Shipped,,42,180.79,7593.179999999999,3.0,8,7593.179999999999
10360,1,2004-12-18,2004-12-22,496,1612,S18_4522,Shipped,,40,76.36,3054.4,2.0,6,3054.4
10360,2,2004-12-18,2004-12-22,496,1612,S24_2011,Shipped,,31,100.77,3123.87,2.0,6,3123.87
10360,3,2004-12-18,2004-12-22,496,1612,S24_3151,Shipped,,36,70.81,2549.16,2.0,6,2549.16
10360,4,2004-12-18,2004-12-22,496,1612,S24_3816,Shipped,,22,78.83,1734.26,2.0,6,1734.26
10360,5,2004-12-18,2004-12-22,496,1612,S700_1138,Shipped,,32,64.67,2069.44,2.0,6,2069.44
10360,6,2004-12-18,2004-12-22,496,1612,S700_1938,Shipped,,26,86.61,2251.86,2.0,6,2251.86
10360,7,2004-12-18,2004-12-22,496,1612,S700_2610,Shipped,,30,70.11,2103.3,2.0,6,2103.3
10360,8,2004-12-18,2004-12-22,496,1612,S18_3140,Shipped,,29,122.93,3564.9700000000003,2.0,6,3564.9700000000003
10360,9,2004-12-18,2004-12-22,496,1612,S700_3505,Shipped,,35,83.14,2909.9,2.0,6,2909.9
10360,10,2004-12-18,2004-12-22,496,1612,S700_3962,Shipped,,31,92.36,2863.16,2.0,6,2863.16
10360,11,2004-12-18,2004-12-22,496,1612,S72_3212,Shipped,,31,54.05,1675.55,2.0,6,1675.55
10360,12,2004-12-18,2004-12-22,496,1612,S18_1662,Shipped,,50,126.15,6307.5,2.0,6,6307.5
10360,13,2004-12-18,2004-12-22,496,1612,S18_2581,Shipped,,41,68.43,2805.63,2.0,6,2805.63
10360,14,2004-12-18,2004-12-22,496,1612,S18_3029,Shipped,,46,71.4,3284.4,2.0,6,3284.4
10360,15,2004-12-18,2004-12-22,496,1612,S18_3856,Shipped,,40,101.64,4065.6,2.0,6,4065.6
10360,16,2004-12-18,2004-12-22,496,1612,S24_2841,Shipped,,49,55.49,2719.01,2.0,6,2719.01
10360,17,2004-12-18,2004-12-22,496,1612,S24_1785,Shipped,,22,106.14,2335.08,2.0,6,2335.08
10360,18,2004-12-18,2004-12-22,496,1612,S18_3259,Shipped,,29,94.79,2748.9100000000003,2.0,6,2748.9100000000003
10361,1,2004-12-20,2004-12-24,282,1611,S24_4278,Shipped,,25,68.83,1720.75,3.0,7,1720.75
10361,2,2004-12-20,2004-12-24,282,1611,S32_4289,Shipped,,49,56.41,2764.0899999999997,3.0,7,2764.0899999999997
10361,3,2004-12-20,2004-12-24,282,1611,S50_1341,Shipped,,33,35.78,1180.74,3.0,7,1180.74
10361,4,2004-12-20,2004-12-24,282,1611,S700_1691,Shipped,,20,88.6,1772.0,3.0,7,1772.0
10361,5,2004-12-20,2004-12-24,282,1611,S700_2834,Shipped,,44,107.97,4750.68,3.0,7,4750.68
10361,6,2004-12-20,2004-12-24,282,1611,S24_3420,Shipped,,34,62.46,2123.64,3.0,7,2123.64
10361,7,2004-12-20,2004-12-24,282,1611,S24_3949,Shipped,,26,61.42,1596.92,3.0,7,1596.92
10361,8,2004-12-20,2004-12-24,282,1611,S10_2016,Shipped,,26,114.18,2968.6800000000003,3.0,7,2968.6800000000003
10361,9,2004-12-20,2004-12-24,282,1611,S700_2466,Shipped,,26,91.74,2385.24,3.0,7,2385.24
10361,10,2004-12-20,2004-12-24,282,1611,S700_3167,Shipped,,44,76.8,3379.2,3.0,7,3379.2
10361,11,2004-12-20,2004-12-24,282,1611,S700_4002,Shipped,,35,62.19,2176.65,3.0,7,2176.65
10361,12,2004-12-20,2004-12-24,282,1611,S72_1253,Shipped,,23,47.67,1096.41,3.0,7,1096.41
10361,13,2004-12-20,2004-12-24,282,1611,S10_1678,Shipped,,20,92.83,1856.6,3.0,7,1856.6
10361,14,2004-12-20,2004-12-24,282,1611,S700_2047,Shipped,,24,85.99,2063.7599999999998,3.0,7,2063.7599999999998
10362,1,2005-01-10,2005-01-16,161,1165,S12_2823,Shipped,,22,131.04,2882.8799999999997,5.0,11,2882.8799999999997
10362,2,2005-01-10,2005-01-16,161,1165,S24_1578,Shipped,,50,91.29,4564.5,5.0,11,4564.5
10362,3,2005-01-10,2005-01-16,161,1165,S18_2625,Shipped,,23,53.91,1239.9299999999998,5.0,11,1239.9299999999998
10362,4,2005-01-10,2005-01-16,161,1165,S10_4698,Shipped,,22,182.04,4004.8799999999997,5.0,11,4004.8799999999997
10363,1,2005-01-10,2005-01-12,334,1501,S24_3856,Shipped,,31,113.75,3526.25,4.0,6,3526.25
10363,2,2005-01-10,2005-01-12,334,1501,S32_1374,Shipped,,50,92.9,4645.0,4.0,6,4645.0
10363,3,2005-01-10,2005-01-12,334,1501,S12_1099,Shipped,,33,180.95,5971.349999999999,4.0,6,5971.349999999999
10363,4,2005-01-10,2005-01-12,334,1501,S12_3380,Shipped,,34,106.87,3633.58,4.0,6,3633.58
10363,5,2005-01-10,2005-01-12,334,1501,S12_3990,Shipped,,34,68.63,2333.42,4.0,6,2333.42
10363,6,2005-01-10,2005-01-12,334,1501,S12_4675,Shipped,,46,103.64,4767.44,4.0,6,4767.44
10363,7,2005-01-10,2005-01-12,334,1501,S18_1889,Shipped,,22,61.6,1355.2,4.0,6,1355.2
10363,8,2005-01-10,2005-01-12,334,1501,S24_2000,Shipped,,21,70.08,1471.68,4.0,6,1471.68
10363,9,2005-01-10,2005-01-12,334,1501,S24_4620,Shipped,,43,75.99,3267.5699999999997,4.0,6,3267.5699999999997
10363,10,2005-01-10,2005-01-12,334,1501,S18_3278,Shipped,,46,69.15,3180.9,4.0,6,3180.9
10363,11,2005-01-10,2005-01-12,334,1501,S18_3482,Shipped,,24,124.94,2998.56,4.0,6,2998.56
10363,12,2005-01-10,2005-01-12,334,1501,S18_3782,Shipped,,32,52.22,1671.04,4.0,6,1671.04
10363,13,2005-01-10,2005-01-12,334,1501,S18_4721,Shipped,,28,123.5,3458.0,4.0,6,3458.0
10363,14,2005-01-10,2005-01-12,334,1501,S24_2360,Shipped,,43,56.1,2412.3,4.0,6,2412.3
10363,15,2005-01-10,2005-01-12,334,1501,S24_3371,Shipped,,21,52.05,1093.05,4.0,6,1093.05
10364,1,2005-01-09,2005-01-17,350,1337,S32_2206,Shipped,,48,38.22,1834.56,3.0,11,1834.56
10365,1,2005-01-11,2005-01-18,320,1188,S18_1129,Shipped,,30,116.06,3481.8,4.0,11,3481.8
10365,2,2005-01-11,2005-01-18,320,1188,S50_4713,Shipped,,44,68.34,3006.96,4.0,11,3006.96
10365,3,2005-01-11,2005-01-18,320,1188,S32_4485,Shipped,,22,82.66,1818.52,4.0,11,1818.52
10366,1,2005-01-12,2005-01-19,381,1401,S18_3232,Shipped,,34,154.1,5239.4,2.0,9,5239.4
10366,2,2005-01-12,2005-01-19,381,1401,S18_2870,Shipped,,49,105.6,5174.4,2.0,9,5174.4
10366,3,2005-01-12,2005-01-19,381,1401,S18_1984,Shipped,,34,116.65,3966.1000000000004,2.0,9,3966.1000000000004
10367,1,2005-01-16,2005-01-21,205,1166,S18_1589,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,49,105.77,5182.73,4.0,9,5182.73
10367,2,2005-01-16,2005-01-21,205,1166,S24_2972,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,36,36.25,1305.0,4.0,9,1305.0
10367,3,2005-01-16,2005-01-21,205,1166,S18_1749,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,37,144.5,5346.5,4.0,9,5346.5
10367,4,2005-01-16,2005-01-21,205,1166,S18_2248,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,45,50.25,2261.25,4.0,9,2261.25
10367,5,2005-01-16,2005-01-21,205,1166,S18_2325,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,27,124.59,3363.9300000000003,4.0,9,3363.9300000000003
10367,6,2005-01-16,2005-01-21,205,1166,S18_3685,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,46,131.39,6043.94,4.0,9,6043.94
10367,7,2005-01-16,2005-01-21,205,1166,S18_2795,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,32,140.06,4481.92,4.0,9,4481.92
10367,8,2005-01-16,2005-01-21,205,1166,S18_4409,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,43,77.31,3324.33,4.0,9,3324.33
10367,9,2005-01-16,2005-01-21,205,1166,S18_4933,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,44,66.99,2947.56,4.0,9,2947.56
10420,6,,2005-06-07,282,1611,S18_4409,In Process,,66,73.62,4858.92,,9,4858.92
10367,10,2005-01-16,2005-01-21,205,1166,S24_1046,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,21,72.76,1527.96,4.0,9,1527.96
10367,11,2005-01-16,2005-01-21,205,1166,S24_1628,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,38,50.31,1911.7800000000002,4.0,9,1911.7800000000002
10367,12,2005-01-16,2005-01-21,205,1166,S24_2022,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,28,43.01,1204.28,4.0,9,1204.28
10367,13,2005-01-16,2005-01-21,205,1166,S24_1937,Resolved,This order was disputed and resolved on 2/1/2005. Customer claimed that container with shipment was damaged. FedExs investigation proved this wrong.,23,29.54,679.42,4.0,9,679.42
10368,1,2005-01-24,2005-01-27,124,1165,S24_3191,Shipped,Can we renegotiate this one?,46,83.04,3819.84,5.0,8,3819.84
10368,2,2005-01-24,2005-01-27,124,1165,S24_2766,Shipped,Can we renegotiate this one?,40,73.6,2944.0,5.0,8,2944.0
10368,3,2005-01-24,2005-01-27,124,1165,S24_3969,Shipped,Can we renegotiate this one?,46,36.52,1679.92,5.0,8,1679.92
10368,4,2005-01-24,2005-01-27,124,1165,S24_3432,Shipped,Can we renegotiate this one?,20,93.16,1863.1999999999998,5.0,8,1863.1999999999998
10368,5,2005-01-24,2005-01-27,124,1165,S24_2887,Shipped,Can we renegotiate this one?,31,115.09,3567.79,5.0,8,3567.79
10369,1,2005-01-24,2005-01-28,379,1188,S18_2949,Shipped,,42,100.3,4212.599999999999,4.0,8,4212.599999999999
10369,2,2005-01-24,2005-01-28,379,1188,S10_1949,Shipped,,41,195.01,7995.41,4.0,8,7995.41
10369,3,2005-01-24,2005-01-28,379,1188,S24_4258,Shipped,,40,93.49,3739.6,4.0,8,3739.6
10369,4,2005-01-24,2005-01-28,379,1188,S18_3320,Shipped,,45,80.36,3616.2,4.0,8,3616.2
10369,5,2005-01-24,2005-01-28,379,1188,S18_3136,Shipped,,21,90.06,1891.26,4.0,8,1891.26
10369,6,2005-01-24,2005-01-28,379,1188,S18_2957,Shipped,,28,51.84,1451.52,4.0,8,1451.52
10369,7,2005-01-24,2005-01-28,379,1188,S18_1367,Shipped,,32,46.36,1483.52,4.0,8,1483.52
10369,8,2005-01-24,2005-01-28,379,1188,S18_1342,Shipped,,44,89.38,3932.72,4.0,8,3932.72
10370,1,2005-01-25,2005-02-01,276,1611,S18_1097,Shipped,,27,100.34,2709.1800000000003,5.0,12,2709.1800000000003
10370,2,2005-01-25,2005-02-01,276,1611,S18_4668,Shipped,,20,41.76,835.1999999999999,5.0,12,835.1999999999999
10370,3,2005-01-25,2005-02-01,276,1611,S32_3522,Shipped,,25,63.99,1599.75,5.0,12,1599.75
10370,4,2005-01-25,2005-02-01,276,1611,S10_4962,Shipped,,35,128.53,4498.55,5.0,12,4498.55
10370,5,2005-01-25,2005-02-01,276,1611,S18_2319,Shipped,,22,101.87,2241.1400000000003,5.0,12,2241.1400000000003
10370,6,2005-01-25,2005-02-01,276,1611,S18_4600,Shipped,,29,105.34,3054.86,5.0,12,3054.86
10370,7,2005-01-25,2005-02-01,276,1611,S18_2432,Shipped,,22,60.16,1323.52,5.0,12,1323.52
10370,8,2005-01-25,2005-02-01,276,1611,S12_1666,Shipped,,49,128.47,6295.03,5.0,12,6295.03
10370,9,2005-01-25,2005-02-01,276,1611,S18_3232,Shipped,,27,167.65,4526.55,5.0,12,4526.55
10371,1,2005-01-25,2005-02-03,124,1165,S32_1268,Shipped,,26,82.83,2153.58,2.0,11,2153.58
10371,2,2005-01-25,2005-02-03,124,1165,S32_2509,Shipped,,20,44.37,887.4,2.0,11,887.4
10371,3,2005-01-25,2005-02-03,124,1165,S700_2824,Shipped,,34,83.95,2854.3,2.0,11,2854.3
10371,4,2005-01-25,2005-02-03,124,1165,S12_4473,Shipped,,49,104.28,5109.72,2.0,11,5109.72
10371,5,2005-01-25,2005-02-03,124,1165,S24_2300,Shipped,,20,126.51,2530.2000000000003,2.0,11,2530.2000000000003
10371,6,2005-01-25,2005-02-03,124,1165,S12_1108,Shipped,,32,178.71,5718.72,2.0,11,5718.72
10371,7,2005-01-25,2005-02-03,124,1165,S18_2238,Shipped,,25,160.46,4011.5,2.0,11,4011.5
10371,8,2005-01-25,2005-02-03,124,1165,S24_2840,Shipped,,45,35.01,1575.4499999999998,2.0,11,1575.4499999999998
10371,9,2005-01-25,2005-02-03,124,1165,S24_4048,Shipped,,28,95.81,2682.6800000000003,2.0,11,2682.6800000000003
10371,10,2005-01-25,2005-02-03,124,1165,S50_1392,Shipped,,48,97.23,4667.04,2.0,11,4667.04
10371,11,2005-01-25,2005-02-03,124,1165,S32_3207,Shipped,,30,53.44,1603.1999999999998,2.0,11,1603.1999999999998
10371,12,2005-01-25,2005-02-03,124,1165,S24_1444,Shipped,,25,53.75,1343.75,2.0,11,1343.75
10373,1,2005-02-06,2005-02-08,311,1501,S72_3212,Shipped,,29,48.05,1393.4499999999998,6.0,8,1393.4499999999998
10373,2,2005-02-06,2005-02-08,311,1501,S700_3505,Shipped,,34,94.16,3201.44,6.0,8,3201.44
10373,3,2005-02-06,2005-02-08,311,1501,S10_4757,Shipped,,39,118.32,4614.48,6.0,8,4614.48
10373,4,2005-02-06,2005-02-08,311,1501,S18_1662,Shipped,,28,143.5,4018.0,6.0,8,4018.0
10373,5,2005-02-06,2005-02-08,311,1501,S18_3029,Shipped,,22,75.7,1665.4,6.0,8,1665.4
10373,6,2005-02-06,2005-02-08,311,1501,S18_3856,Shipped,,50,99.52,4976.0,6.0,8,4976.0
10373,7,2005-02-06,2005-02-08,311,1501,S24_2841,Shipped,,38,58.92,2238.96,6.0,8,2238.96
10373,8,2005-02-06,2005-02-08,311,1501,S700_3962,Shipped,,37,83.42,3086.54,6.0,8,3086.54
10373,9,2005-02-06,2005-02-08,311,1501,S72_1253,Shipped,,25,44.2,1105.0,6.0,8,1105.0
10373,10,2005-02-06,2005-02-08,311,1501,S24_3816,Shipped,,23,83.86,1928.78,6.0,8,1928.78
10373,11,2005-02-06,2005-02-08,311,1501,S24_3420,Shipped,,46,53.92,2480.32,6.0,8,2480.32
10373,12,2005-02-06,2005-02-08,311,1501,S24_3151,Shipped,,33,82.31,2716.23,6.0,8,2716.23
10373,13,2005-02-06,2005-02-08,311,1501,S24_3949,Shipped,,39,62.1,2421.9,6.0,8,2421.9
10373,14,2005-02-06,2005-02-08,311,1501,S700_1138,Shipped,,44,58.0,2552.0,6.0,8,2552.0
10373,15,2005-02-06,2005-02-08,311,1501,S700_2047,Shipped,,32,76.94,2462.08,6.0,8,2462.08
10373,16,2005-02-06,2005-02-08,311,1501,S700_2610,Shipped,,41,69.39,2844.9900000000002,6.0,8,2844.9900000000002
10373,17,2005-02-06,2005-02-08,311,1501,S700_4002,Shipped,,45,68.11,3064.95,6.0,8,3064.95
10374,1,2005-02-03,2005-02-09,333,1611,S10_4698,Shipped,,22,158.8,3493.6000000000004,1.0,7,3493.6000000000004
10374,2,2005-02-03,2005-02-09,333,1611,S18_2581,Shipped,,42,75.19,3157.98,1.0,7,3157.98
10374,3,2005-02-03,2005-02-09,333,1611,S24_1785,Shipped,,46,107.23,4932.58,1.0,7,4932.58
10374,4,2005-02-03,2005-02-09,333,1611,S18_2625,Shipped,,22,48.46,1066.1200000000001,1.0,7,1066.1200000000001
10374,5,2005-02-03,2005-02-09,333,1611,S10_2016,Shipped,,39,115.37,4499.43,1.0,7,4499.43
10374,6,2005-02-03,2005-02-09,333,1611,S24_1578,Shipped,,38,112.7,4282.6,1.0,7,4282.6
10375,1,2005-02-06,2005-02-10,119,1370,S700_2466,Shipped,,33,94.73,3126.09,3.0,7,3126.09
10375,2,2005-02-06,2005-02-10,119,1370,S24_4278,Shipped,,43,60.13,2585.59,3.0,7,2585.59
10375,3,2005-02-06,2005-02-10,119,1370,S32_1374,Shipped,,37,87.9,3252.3,3.0,7,3252.3
10375,4,2005-02-06,2005-02-10,119,1370,S32_4289,Shipped,,44,59.85,2633.4,3.0,7,2633.4
10375,5,2005-02-06,2005-02-10,119,1370,S50_1341,Shipped,,49,36.22,1774.78,3.0,7,1774.78
10375,6,2005-02-06,2005-02-10,119,1370,S700_1691,Shipped,,37,86.77,3210.49,3.0,7,3210.49
10375,7,2005-02-06,2005-02-10,119,1370,S12_1099,Shipped,,45,184.84,8317.8,3.0,7,8317.8
